"","from","to","strength"
"1607","euRefInterest","prefTradeoff",-4.78919468271488
"1608","effectsEUEcon","leaveImpactBritain",-10.5368005135024
"1609","gender","discussPolDays",-17.4621265798924
"1610","certaintyEUGreen","discussPolDays",-1.5290318017851
"1611","al1","monarch",-10.453428094992
"1612","Age","monarch",-3.45063655061495
"1613","familiesMore","monarch",-10.0990035014675
"1614","euLawsLevel","britainFairShare",-3.21152329064535
"1615","bestPM","partyId",-7.7822455455098
"1616","personality_neuroticism","lr_scale",-1.22082773574948
"1617","ldSupport","effectsEUFinance",-4.8042992821247
"1618","changeImmig","turkey",-0.790628883550198
"1619","likeCameron","effectsEUNHS",-12.4906521670327
"1620","ukipUnited","effectsEUNHS",-6.0841330517178
"1621","germanyFairShare","EUIntegrationGreen",-4.46510505190963
"1622","immigCon","businessSupport",-2.06051966174709
"1623","EUIntegrationLab","euCloser",-5.79284333873875
"1624","efficacyUnderstand","locus2",-1.91406963982809
"1625","euRefInterest","immigCon",-5.5398581232439
"1626","likeBennett","ldSupport",-13.1909485377482
"1627","euKnow2","changeCrime",-5.72174980568343
"1628","countryOfBirth","friendsEU",-5.97545117386562
"1629","changeEconomy","euUKRich",-11.4436820564479
"1630","disability","selfOccStatus",-8.54399431829279
"1631","EUIntegrationCon","monarch",-6.3684785301939
"1632","disability","profile_gross_household",-8.22085368484477
"1633","socialIdentityGlobalLeave","postalapply",-5.9765679659813
"1634","ukCoopCAP","immigEcon",-2.10582205926039
"1635","euUKRich","profile_religion",-7.50929930620259
"1636","leaveTone","EUIntegrationSelf",-6.11496530044496
"1637","proConRemain","immigContributeTake",-4.61446334078937
"1638","immigrantsWelfareState","polKnowBercow",-3.94792453698938
"1639","likeCon","personality_neuroticism",-7.24038440307777
"1640","satDemEU","polKnowOsborne",-4.67178955732288
"1641","socialDes_3","Age",-8.79429630777668
"1642","efficacyPolCare","partyMember",-10.8441988038676
"1643","likeCameron","partyMember",-23.9894922921667
"1644","bestPM","partyMember",-11.9408255830685
"1645","socialDes_none","likeGrn",-6.94102890647628
"1646","campaigninfoLeave","euRefFinal",-7.44200336696304
"1647","effectsEUWorkers","partyIdEU",-5.00770783207554
"1648","effectsEUImmigration","immigUKIP",-6.80138555207668
"1649","ukCoopTrade","studentsMore",-5.1668833647127
"1650","likeGove","lr3",-13.3981802069538
"1651","ns_sec_analytic","euMemberJoin",-9.44757882193881
"1652","euCloser","euRedTape",-10.6612369684426
"1653","immigCon","UKsovereignty",-8.48958755208514
"1654","likeLab","UKsovereignty",-2.60800433857003
"1655","likeGrn","euPreventWar",-3.66448073385254
"1656","likeCameron","likeBennett",-5.53707899561778
"1657","al2","lr4",-1.55548171833834
"1658","euKnow6","polKnowMay",-5.83968883440502
"1659","gender","euSources_3",-5.00825206631816
"1660","germanyFairShare","education",-6.82117953276611
"1661","efficacyEU","likeGove",-8.40513362101046
"1662","selfOccStatus","lr5",-6.49025185291794
"1663","efficacyPolCare","partyIdEU",-10.1999278348358
"1664","profile_turnout_2015","regSatisfaction",-5.24997805529711
"1665","ukCoopTrade","EUIntegrationLD",-6.62244867144364
"1666","likeGove","changeEconomy",-6.4363491091317
"1667","profile_gross_household","changeEconomy",-3.66342940453251
"1668","infoSourceTV","riskTaking",-7.40090885061818
"1669","conUnited","franceFairShare",-8.68718416050797
"1670","likeAlanJohnson","socialIdentityGlobalRemain",-5.72589266053546
"1671","UKsovereignty","echr",-7.58620111605887
"1672","effectsEUImmigration","immigEcon",-7.22276915074508
"1673","marital","discussPolDays",-9.7418396771609
"1674","asylumMore","education",-8.70249023483484
"1675","al1","euUndermineIdentity",-5.79301684436723
"1676","likeGove","pccVote1",-1.34727260701584
"1677","personality_openness","likeFarage",-6.517310273357
"1678","UKsovereignty","EUMIICategory",-0.440664255111187
"1679","likeGove","profile_newspaper_readership_201",-6.52380331356471
"1680","certaintyEUUKIP","profile_newspaper_readership_201",-6.56796486011808
"1681","certaintyUKLeave","euRefCertainty",-3.82479468925885
"1682","turkey","normEU",-0.996601806857143
"1683","neverPrivateSchool","subjClass",-14.4696875122027
"1684","lr1","socialIdentityGlobalLeave",-9.03916469622345
"1685","gender","socialIdentityGlobalLeave",-10.0287240555954
"1686","effectsEUTerror","campaigninfoLeave",-8.12592921073156
"1687","ukCoopTrade","euMore",-1.59367597227538
"1688","ukCoopEuro","euMemberJoin",-8.53125158724652
"1689","immigLab","efficacyUnderstand",-7.02144731849148
"1690","ukCoopEuro","europeanness",-3.6998826252584
"1691","europeanness","benefitsToMigrants",-2.76263197433946
"1692","likeFarage","bestOnMII",-7.84028970407599
"1693","EUIntegrationUKIP","certaintyEULab",-6.91855964839124
"1694","grnUnited","cabinetSupport",-2.16218847704477
"1695","ukCoopTrade","leaveImpactSelf",-4.72360971202943
"1696","polKnowMiliband","englishness",-6.67362145587867
"1697","euKnow6","euKnow4",-12.92069908144
"1698","disability","euKnow4",-8.19466928248312
"1699","lr1","localTurnoutRetro",-0.200620066199917
"1700","immigCon","EUIntegrationUKIP",-165.27860921916
"1701","prevJob","polKnowMiliband",-7.05138407131744
"1702","immigUKIP","childBenefitsRepatriate",-4.57706264613125
"1703","euUKRich","satDemUK",-5.29906804643906
"1704","likeCorbyn","satDemUK",-13.5281734268719
"1705","lr_scale","ns_sec_analytic",-6.42904231497778
"1706","efficacyUnderstand","socialIdentityGlobalLeave",-6.3561105820736
"1707","socialDesScale","locus2",-6.91705636088591
"1708","euSources_5","euSources_111",-8.41599657141251
"1709","likeGove","euSources_111",-10.0847171580099
"1710","euRefTurnout","EUMIICategory",-15.5632410946964
"1711","al5","discussPolDays",-10.8011490382232
"1712","ldUnited","euKnow6",-12.8131522417571
"1713","housing","likeCorbyn",-2.33479477563014
"1714","labUnited","personality_agreeableness",-13.2941872365336
"1715","al2","europeanness",-3.82724418524958
"1716","immigCon","likeCorbyn",-8.54888761597977
"1717","satDemUK","changeCrime",-9.21929980739151
"1718","certaintyEUCon","euKnow5",-3.21248092085443
"1719","certaintyUKLeave","euSources_99",-5.31903844129988
"1720","infoSourcePaper","euKnow3",-1.42053067563393
"1721","selfOccStatus","euKnow3",-4.80045892537782
"1722","echr","turkey",-3.2488756126595
"1723","al_scale","changeImmig",-3.81945999407435
"1724","gender","preschoolChildrenInHousehold",-3.67947068781564
"1725","tuSupport","changeEducation",-2.23484194285629
"1726","lr_scale","changeEducation",-5.11486718581364
"1727","EUIntegrationSelf","englishness",-6.08898808947197
"1728","gender","locus1",-4.43173944683804
"1729","likeFarron","EUIntegrationSelf",-2.93495472531686
"1730","likeCameron","campaigninfoRemain",-7.23541568362452
"1731","ukCoopCAP","euUndermineIdentity",-7.26783844872443
"1732","gender","euUndermineIdentity",-4.94360752274952
"1733","socialDes_4","countryOfBirth",-6.44550840172997
"1734","neverPrivateSchool","infoSourceRadio",-5.60214242950497
"1735","gender","leaveImpactBritain",-10.352533856345
"1736","countryOfBirth","euRefFinal",-8.04427087505883
"1737","ldUnited","asylumMore",-7.1572350569968
"1738","infoSourcePaper","discussPolDays",-3.5690717028483
"1739","euSources_2","changeNHS",-9.27556346333586
"1740","changeEconomy","euDominance",-5.52246401248703
"1741","efficacyEU","socialDesScale",-2.65295459972003
"1742","euSources_2","privateSecondarySchool",-6.4925859636719
"1743","likeBoris","leaveTone",-8.582480292318
"1744","gender","Age",-13.9085821509507
"1745","immigGreen","Age",-21.430265992276
"1746","ukipUnited","Age",-1.58398584603856
"1747","satDemEng","profile_religion_denom",-4.85892196035456
"1748","immigGreen","effectsEUTerror",-4.4099047998352
"1749","conUnited","euKnow6",-5.80957799463067
"1750","education","profile_newspaper_readership_201",-5.46257157063155
"1751","prefTradeoff","proConLeave",-2.8974413245196
"1752","likeCorbyn","al2",-12.0855154634155
"1753","immigUKIP","al2",-6.24598543634238
"1754","immigCultural","euUndermineIdentity",-4.99591524418793
"1755","EUIntegrationCon","lr1",-2.16297579394814
"1756","EUIntegrationUKIP","polKnowMiliband",-6.77503676054766
"1757","immigrantsWelfareState","euMIISmall",-13.9174338382509
"1758","euRedTape","euMIISmall",-3.29077504943052
"1759","parliamentSupport","remainTone",-3.81892467431862
"1760","changeEconomy","euCloser",-1.49753631026397
"1761","immigCon","effectsEUWorkers",-11.7627414062208
"1762","marital","headHouseholdPast",-7.31840809301502
"1763","germanyFairShare","immigrantsWelfareState",-6.37751740467866
"1764","ukCoopCAP","immigrantsWelfareState",-4.73755517490281
"1765","tuSupport","familiesMore",-8.29821286579499
"1766","blackEquality","profile_ethnicity",-9.56634460262103
"1767","al3","regSatisfaction",-9.75641318473026
"1768","efficacyPolCare","regSatisfaction",-3.74763140019968
"1769","postalapply","pccVote1",-7.09785282272424
"1770","ukCoopEuro","euParlOverRide",-4.52320183492157
"1771","immigContributeTake","britainFairShare",-8.15424619124133
"1772","tolUncertain1","socialDesScale",-3.2185947369835
"1773","immigCon","socialIdentityGlobalRemain",-4.43929260934601
"1774","euLawsLevel","socialIdentityGlobalRemain",-4.65736437453597
"1775","effectsEUImmigration","proConRemain",-8.51165938899794
"1776","europeanness","friendsEU",-9.92903105293863
"1777","disability","sickOrElderlyInHousehold",-5.65054994823367
"1778","profile_household_size","sickOrElderlyInHousehold",-26.0376669950811
"1779","profile_household_children","sickOrElderlyInHousehold",-11.9745020902651
"1780","tolUncertain3","euMemberJoin",-2.78730708154035
"1781","EUIntegrationCon","generalElectionVote",-7.91407689321204
"1782","likeFarage","generalElectionVote",-6.09055358868682
"1783","ukCoopTrade","effectsEUTrade",-3.78852517605992
"1784","al4","childBenefitsRepatriate",-2.33942885965553
"1785","profile_gross_personal","profile_household_size",-6.46891185488857
"1786","EUIntegrationGreen","infoSourceRadio",-1.20875259389686
"1787","ukipUnited","asylumMore",-5.48168327970416
"1788","immigCultural","satDemUK",-5.44142981904406
"1789","likeCon","schoolChildrenInHousehold",-5.27488572154709
"1790","likeBennett","grnUnited",-13.0959521045534
"1791","al_scale","infoSourcePeople",-2.69252372401752
"1792","gender","studentsMore",-4.31630895806302
"1793","campaigninfoRemain","pccTurnout",-8.68561300745296
"1794","disability","changeCostLive",-3.33792933947916
"1795","euRefInterest","likeCon",-7.82418882200363
"1796","euParlOverRide","euMemberJoin",-12.2801668258999
"1797","immigContributeTake","euKnow4",-8.75259333472059
"1798","euRefTurnout","profile_turnout_2015",-4.30858571249013
"1799","euSources_2","languageSkills",-5.80522711066124
"1800","euKnow6","likeAlanJohnson",-4.55225476097985
"1801","certaintyUKLeave","discussPolDays",-1.91900503016041
"1802","changeNHS","privatePrimarySchool",-5.69783417226961
"1803","education","subjClass",-5.49924075322815
"1804","parliamentSupport","changeCrime",-1.74402828837992
"1805","certaintyEUUKIP","ldSupport",-4.13492391455748
"1806","likeLab","ldSupport",-11.3012332184499
"1807","housing","ldSupport",-7.1451438467584
"1808","Age","likeBennett",-9.19126027878156
"1809","profile_gross_personal","al_scale",-3.33078180372104
"1810","disability","profile_education_age",-0.711275425106578
"1811","likeCameron","likeBoris",-11.7997266089878
"1812","beliefTradeoff","al_scale",-4.66542932521406
"1813","euPreventWar","euLeaveBigBusiness",-4.84109011044166
"1814","leaveTone","UKsovereignty",-5.85793458317676
"1815","euSources_2","ldUnited",-6.57414366578632
"1816","ukCoopCAP","effectsEUUnemployment",-3.26570355551667
"1817","disability","lr3",-4.70163862169102
"1818","euRefInterest","effectsEUTrade",-4.04607711960125
"1819","ukCoopWorkers","immigContributeTake",-3.88346749725315
"1820","profile_gross_personal","betterDealEU",-3.8287820892383
"1821","remainTone","betterDealEU",-1.92578366400812
"1822","femaleEquality","effectsEUFinance",-1.77454936325739
"1823","euSources_2","education",-5.93406689250332
"1824","labSupport","likeFarage",-7.84685794832694
"1825","efficacyEU","certaintyEULD",-13.0723487345003
"1826","generalElectionVote","profile_past_vote_2010",-6.34615449166449
"1827","EUIntegrationUKIP","ukCoopEuro",-8.22440838034436
"1828","likeUKIP","ukCoopEuro",-9.36022326732837
"1829","effectsEUNHS","ukCoopEuro",-6.56092862996775
"1830","childBenefitsRepatriate","neverPrivateSchool",-5.3260647699849
"1831","socialDes_dk","changeImmig",-6.3391521693502
"1832","disability","germanyFairShare",-1.9837199026224
"1833","al4","gayEquality",-20.2569540750483
"1834","euRefInterest","satDemEU",-0.654239859905829
"1835","ldUnited","immigEcon",-1.79612877160434
"1836","personality_agreeableness","socialDes_1",-26.751495828139
"1837","personality_conscientiousness","socialDes_1",-24.8114502885273
"1838","effectsEUImmigration","britainFairShare",-4.90735969261368
"1839","lr2","britainFairShare",-5.23880058096438
"1840","socialDes_3","polKnowMay",-6.40915356503683
"1841","marital","echr",-4.53377114488467
"1842","profile_ethnicity","profile_religion_denom",-3.05107075247179
"1843","immigUKIP","europeanness",-7.67519668763089
"1844","euGovtLeaflet","euKnow2",-3.69316054440787
"1845","locus2","profile_education_age",-5.89507673607659
"1846","pccVote1","profile_past_vote_2005",-3.25619724487842
"1847","satDemEU","euPreventWar",-4.99068490994614
"1848","effectsEUImmigration","euKnow4",-4.12141737491675
"1849","changeNHS","efficacyPolCare",-4.42095768387844
"1850","efficacyUnderstand","efficacyPolCare",-7.14541063518118
"1851","gender","euSources_5",-12.9893181516463
"1852","euKnow6","euSources_5",-4.47273885033155
"1853","femaleEquality","lr2",-3.67362810121449
"1854","franceFairShare","campaigninfoRemain",-4.24811386269175
"1855","ldSupport","campaigninfoRemain",-6.2851377594252
"1856","personality_neuroticism","tolUncertain2",-5.55750621314655
"1857","likeOsborne","immigrantsWelfareState",-0.994186504452955
"1858","certaintyUKLeave","certaintyEUGreen",-6.57268224032669
"1859","ldUnited","euRefFinal",-0.425475030259804
"1860","beliefTradeoff","livedAbroad",-4.48356903516924
"1861","personality_conscientiousness","personality_agreeableness",-963.968324858412
"1862","immigSelf","al_scale",-5.4926421295786
"1863","immigGreen","marital",-10.4383910692595
"1864","likeFarron","EUIntegrationLab",-5.60241477156887
"1865","euKnow4","normEU",-2.93883554684726
"1866","profile_gross_household","edlevel",-4.36645544515704
"1867","riskTaking","friendsEU",-6.45643566776926
"1868","campaigninfoLeave","efficacyPolCare",-13.4768920420993
"1869","ldUnited","euKnow1",-3.91852987333732
"1870","efficacyEU","tuSupport",-5.65678842447232
"1871","EUIntegrationUKIP","likeUKIP",-6.55451892623569
"1872","polAttention","likeUKIP",-7.44598142664654
"1873","certaintyEUGreen","changeNHS",-2.18763026507804
"1874","al4","profile_religion_denom",-8.13977078535208
"1875","socialDes_none","profile_religion_denom",-6.19217671311526
"1876","effectsEUImmigration","bestOnMII",-1.50497599210212
"1877","ukipUnited","leaveTone",-8.50244241375367
"1878","conUnited","certaintyEUGreen",-5.58746866675392
"1879","tuSupport","proConRemain",-2.17173164258566
"1880","echr","childBenefitsRepatriate",-1.22151822298747
"1881","tolUncertain2","effectsEUWorkers",-5.28225878915146
"1882","al5","lr5",-2.71267713915222
"1883","gender","euSources_4",-6.22640195635086
"1884","workingStatus","selfOccStatusLast",-5.48372327833681
"1885","polAttention","EUIntegrationGreen",-6.1497885277422
"1886","effectsEUWorkers","effectsEUTrade",-8.11437580302845
"1887","socialDes_none","polKnowClegg",-5.74308177270586
"1888","likeCameron","certaintyUKLeave",-5.22102024646483
"1889","labUnited","satDemEU",-7.61744498714052
"1890","euKnow1","polKnowBercow",-1.93180560875589
"1891","beliefTradeoff","britishness",-6.41578840033435
"1892","al1","turkey",-2.97483462898344
"1893","labSupport","personality_extraversion",-1.68936934200246
"1894","Age","leaveImpactBritain",-7.20020942536758
"1895","likeOsborne","al5",-4.64210128910054
"1896","personality_agreeableness","profile_religion",-5.68039632748332
"1897","disability","profile_religion",-6.19243711446688
"1898","englishness","profile_religion",-8.98387322737835
"1899","immigLD","ukCoopCAP",-6.10982165794667
"1900","euGovtLeaflet","Age",-4.90392329521273
"1901","ukCoopTrade","euLeaveVoice",-5.71157822617533
"1902","proConLeave","euDominance",-1.79623415615606
"1903","al4","profile_past_vote_2015",-0.108613928734485
"1904","changeEconomy","profile_past_vote_2015",-7.79047390233427
"1905","al2","gor",-1.21020435993341
"1906","gor","localTurnoutRetro",-129.154667141062
"1907","socialIdentityGlobalRemain","euRefCertainty",-5.11694936254025
"1908","socialIdentityGlobalLeave","euRefCertainty",-2.37375829859593
"1909","certaintyEUCon","tolUncertain2",-6.38056223675994
"1910","conUnited","noneuMore",-8.21925941208065
"1911","likeCon","noneuMore",-4.08997888853082
"1912","gender","noneuMore",-11.4848684892222
"1913","euKnow6","noneuMore",-3.63015321059356
"1914","al2","lr3",-6.20543542467931
"1915","tolUncertain1","effectsEUNHS",-5.15942288071528
"1916","infoSourceTV","prevJob",-5.24711032470532
"1917","euSources_5","euLeaveBigBusiness",-1.89249441502216
"1918","effectsEUTrade","likeBoris",-2.93524996063206
"1919","likeCon","bestOnMII",-11.38276387531
"1920","partyIdEU","bestOnMII",-5.1264632527018
"1921","prefTradeoff","partyIdEU",-5.94821502646482
"1922","euKnow2","profile_education_age",-0.742211146396585
"1923","euLeaveVoice","partyMember",-4.3609761446487
"1924","euMemberJoin","gayEquality",-4.36758927959454
"1925","pccVote1","EUMIICategory",-4.97635002441166
"1926","conUnited","EUIntegrationCon",-4.5102224613729
"1927","certaintyUKLeave","likeFarage",-1.67825723004353
"1928","effectsEUImmigration","UKsovereignty",-5.2641896089317
"1929","likeLD","pccTurnout",-5.72856404078811
"1930","partyMember","pccTurnout",-13.6568788655322
"1931","parentsForeign","pccTurnout",-8.57663861235869
"1932","euLeaveVoice","euUndermineIdentity",-3.87633865411044
"1933","tuSupport","conUnited",-4.21774038005606
"1934","certaintyEUUKIP","grnUnited",-6.21482533015842
"1935","selfOccStatus","ns_sec_analytic",-23.8525659110983
"1936","selfOccStatusLast","ns_sec_analytic",-8.01262894802676
"1937","labUnited","euDominance",-8.53102927052169
"1938","immigLab","bestPM",-5.66116583955954
"1939","tolUncertain1","leaveTone",-5.82550213444847
"1940","conSupport","partyContact1",-2.72637493321145
"1941","labSupport","effectsEUUnemployment",-11.1136330109402
"1942","pccTurnout","euRefCertainty",-5.02255233912911
"1943","personality_openness","al4",-15.855133575029
"1944","personality_conscientiousness","al4",-11.9253827547236
"1945","personality_neuroticism","immigEcon",-3.14463620166316
"1946","parliamentSupport","socialIdentityGlobalLeave",-5.80299752422798
"1947","profile_past_vote_2010","euPreventWar",-4.53816557472965
"1948","certaintyEULab","ldUnited",-5.61999182104955
"1949","effectsEUTrade","conSupport",-1.73744449326568
"1950","polAttention","polKnowOsborne",-5.47330592039589
"1951","labSupport","germanyFairShare",-4.22236563697697
"1952","certaintyEUGreen","infoSourceInternet",-2.52824914739904
"1953","efficacyEU","certaintyEULab",-2.57546237903171
"1954","efficacyEU","EUIntegrationSelf",-3.4439350710727
"1955","immigEcon","conSupport",-1.83453747151725
"1956","effectsEUNHS","euMemberJoin",-7.28944165992289
"1957","tolUncertain3","personality_conscientiousness",-19.351829444513
"1958","likeLD","euLawsLevel",-3.31814074507747
"1959","studentsMore","lr_scale",-3.27316126327059
"1960","ukCoopWorkers","likeLab",-3.29746791806974
"1961","euKnow2","likeLab",-3.89661660326965
"1962","socialIdentityGlobalRemain","britainFairShare",-2.0641483839081
"1963","euRefInterest","likeFarage",-5.67195443639866
"1964","noneuMore","likeFarage",-7.40647040761542
"1965","efficacyEU","euKnow1",-5.92746542221357
"1966","gender","infoSourceRadio",-2.88784271203804
"1967","euKnow2","profile_turnout_2015",-2.58513496668311
"1968","infoSourceTV","efficacyUnderstand",-4.7355415207212
"1969","personality_conscientiousness","riskTaking",-24.1406261487928
"1970","efficacyPolCare","britishness",-3.60428081705504
"1971","franceFairShare","blackEquality",-0.512009093876259
"1972","lr3","partyMember",-5.19197711896231
"1973","likeCorbyn","lr2",-6.53364461495948
"1974","euRefInterest","marital",-3.6280141128118
"1975","gender","schoolChildrenInHousehold",-5.21819000391667
"1976","likeLab","profile_household_children",-3.71469978084042
"1977","franceFairShare","euParlOverRide",-3.30429196217119
"1978","EUIntegrationCon","euLawsLevel",-6.97111900433993
"1979","tolUncertain1","euLawsLevel",-5.4851999236962
"1980","EUIntegrationGreen","changeEducation",-1.36305809419173
"1981","likeAlanJohnson","polKnowMay",-4.13430179338866
"1982","immigCon","lr3",-5.04864616522718
"1983","effectsEUWorkers","certaintyUKRemain",-1.6518208500238
"1984","euRefInterest","ukipUnited",-0.326504185562953
"1985","profile_turnout_2015","postalapply",-3.33829161727772
"1986","changeNHS","femaleEquality",-2.70315753424438
"1987","euRefInterest","immigrantsWelfareState",-5.78624220997153
"1988","ldUnited","parliamentSupport",-6.95172927849489
"1989","Age","grnUnited",-2.91317980055464
"1990","euSources_2","euKnow6",-3.88989660309016
"1991","ukCoopTrade","ukCoopEuro",-5.10061983268315
"1992","euSources_2","infoSourceInternet",-4.89401481346067
"1993","likeGove","euRefFinal",-7.11833127647515
"1994","partyIdEU","euRefFinal",-5.62915965242064
"1995","franceFairShare","familiesMore",-1.68198636533089
"1996","certaintyEULab","certaintyUKRemain",-3.8706770260942
"1997","countryOfBirth","partyMember",-8.91176015369365
"1998","Age","partyMember",-7.71075624876903
"1999","marital","partyMember",-4.3149242751806
"2000","certaintyEULD","likeOsborne",-0.792366423196654
"2001","marital","likeOsborne",-4.78988534236123
"2002","likeBennett","profile_turnout_2015",-1.74932429214508
"2003","immigCon","immigSelf",-4.12223762024769
"2004","beliefTradeoff","parentsForeign",-3.95217060337836
"2005","euRefCertainty","EUMIICategory",-5.91332942109511
"2006","satDemEU","effectsEUFinance",-3.17611631735417
"2007","ukCoopWorkers","effectsEUFinance",-3.89949713699025
"2008","gender","ukCoopWorkers",-7.99440748084817
"2009","disability","euKnow2",-7.78771254325147
"2010","polAttention","likeCorbyn",-14.2289478476559
"2011","efficacyEU","likeCorbyn",-2.79740179493456
"2012","certaintyUKRemain","euLeaveScotIndep",-1.89297193517086
"2013","efficacyEU","immigCultural",-0.290008264877542
"2014","lr3","monarch",-4.4246724179593
"2015","likeFarage","profile_past_vote_2015",-4.21680813353305
"2016","EUIntegrationUKIP","education",-4.92669430487149
"2017","al5","efficacyPolCare",-4.74666125924887
"2018","lr_scale","efficacyPolCare",-5.72427380308727
"2019","immigLab","efficacyPolCare",-5.91336291763582
"2020","EUIntegrationCon","efficacyPolCare",-7.94783162893509
"2021","gender","efficacyPolCare",-6.47232488840382
"2022","disability","preschoolChildrenInHousehold",-5.00342030786044
"2023","profile_gross_household","euLeaveScotIndep",-3.8998547584979
"2024","efficacyEU","euLeaveVoice",-2.09455074536163
"2025","EUIntegrationCon","changeCostLive",-0.215273287716627
"2026","infoSourceTV","EUIntegrationUKIP",-5.61224445270636
"2027","gender","ukCoopTrade",-4.61810302750473
"2028","efficacyEU","ukCoopTrade",-3.02095860919508
"2029","labSupport","personality_neuroticism",-5.21696840340519
"2030","likeUKIP","localTurnoutRetro",-4.92893199777245
"2031","noneuMore","euUKRich",-5.55085898726247
"2032","euGovtLeaflet","locus1",-3.19788559526751
"2033","countryOfBirth","benefitsToMigrants",-3.10936825192221
"2034","immigCultural","euSources_3",-1.41115844816068
"2035","likeAlanJohnson","satDemUK",-3.97704841353152
"2036","EUIntegrationLab","preschoolChildrenInHousehold",-1.90981820396269
"2037","EUIntegrationSelf","satDemUK",-3.43721645820187
"2038","languageSkills","privatePrimarySchool",-4.27095864877435
"2039","campaigninfoLeave","businessSupport",-1.75782247187271
"2040","socialDesScale","socialDes_none",-3.70597458223619
"2041","likeCorbyn","lr3",-2.7703458992346
"2042","Age","femaleEquality",-6.68300029692
"2043","polKnowOsborne","femaleEquality",-3.85790597902633
"2044","EUIntegrationSelf","EUMIICategory",-3.6596985496144
"2045","effectsEUWorkers","polKnowBercow",-2.14162726173527
"2046","polAttention","tolUncertain3",-4.71104403467871
"2047","europeanness","ns_sec_analytic",-6.72262394803511
"2048","blackEquality","satDemEU",-5.68877021949902
"2049","euMore","satDemEU",-6.61710019896509
"2050","conSupport","satDemEU",-3.7133175167528
"2051","prefTradeoff","childBenefitsRepatriate",-2.00920952457091
"2052","discussPolDays","childBenefitsRepatriate",-6.72623772806128
"2053","certaintyEUUKIP","euKnow6",-5.38069412891309
"2054","immigGreen","campaigninfoRemain",-4.26433867544984
"2055","likeGove","euCloser",-6.04788899505911
"2056","UKsovereignty","euCloser",-9.25011330277448
"2057","certaintyEUUKIP","selfOccStatus",-4.40596960346647
"2058","proConRemain","al4",-4.59408421729677
"2059","noDependentsInHousehold","englishness",-4.85668738452659
"2060","labSupport","disability",-1.03651111593808
"2061","disability","lr_scale",-2.86800829487038
"2062","echr","lr1",-0.764299656140793
"2063","infoSourceInternet","euSources_99",-0.629298590500639
"2064","immigLab","EUIntegrationLab",-23.2383108058821
"2065","immigGreen","EUIntegrationLab",-11.709187653094
"2066","certaintyEUCon","EUIntegrationLab",-2.6203030359502
"2067","partyContact1","euDominance",-3.49732637315174
"2068","effectsEUTerror","likeFarron",-2.17911054420256
"2069","polAttention","personality_agreeableness",-9.24894406394196
"2070","riskTaking","euKnow4",-3.7754311439312
"2071","ukCoopWorkers","al_scale",-3.03525500077012
"2072","euLeaveVoice","euRedTape",-3.69101422779931
"2073","partyMember","partyId",-2.57428549800898
"2074","socialDes_3","euKnow6",-7.45975989518774
"2075","personality_neuroticism","euKnow6",-4.9971687934376
"2076","satDemUK","econPersonalRetro",-1.11049568973067
"2077","gender","partyMember",-2.37856963287686
"2078","likeAlanJohnson","generalElectionVote",-8.38098347938103
"2079","Age","effectsEUTrade",-3.22861327280407
"2080","germanyFairShare","campaigninfoLeave",-0.00447745782184938
"2081","franceFairShare","EUIntegrationCon",-2.71123090824403
"2082","personality_openness","languageSkills",-6.28928946179758
"2083","likeGrn","femaleEquality",-6.17723599685996
"2084","infoSourcePaper","franceFairShare",-3.11917282901595
"2085","infoSourceTV","gender",-9.32252697316562
"2086","EUIntegrationLD","euRefExpectation",-5.9499330906765
"2087","euLeaveVoice","euRefExpectation",-4.45988352053973
"2088","immigGreen","al3",-5.59477297222656
"2089","blackEquality","al3",-4.26252773560918
"2090","conUnited","changeEconomy",-4.56377882651577
"2091","euKnow6","effectsEUWorkers",-5.3240234475852
"2092","efficacyEU","effectsEUWorkers",-17.2486562183185
"2093","effectsEUWorkers","ukCoopWorkers",-71.8729591689789
"2094","effectsEUWorkers","ukCoopTrade",-15.8947336160854
"2095","socialDesScale","al_scale",-10.3642689836306
"2096","immigCon","likeBoris",-10.0077353628039
"2097","immigSelf","likeBoris",-12.1501754286292
"2098","noneuMore","likeBoris",-0.529390224892268
"2099","effectsEUTerror","euUndermineIdentity",-5.28600542451386
"2100","immigCultural","al2",-4.56970260160961
"2101","campaigninfoRemain","echr",-3.92940768533663
"2102","certaintyEUUKIP","euRefExpectation",-5.88014192755509
"2103","noneuMore","likeOsborne",-3.89753430460587
"2104","immigSelf","englishness",-1.41065814386639
"2105","profile_gross_personal","education",-6.0195356512595
"2106","blackEquality","education",-4.1968332912038
"2107","euRefInterest","effectsEUEcon",-6.92082912377555
"2108","al4","leaveImpactSelf",-2.15658632685154
"2109","riskTaking","leaveImpactSelf",-6.40651950834581
"2110","familiesMore","beliefTradeoff",-2.06718316309889
"2111","socialDes_4","bestPM",-2.96556762076671
"2112","euSources_99","discussPolDays",-4.36544370424417
"2113","euSources_1","discussPolDays",-3.43789189122072
"2114","al1","edlevel",-3.13123628768517
"2115","asylumMore","profile_education_age",-3.75255055158595
"2116","personality_neuroticism","profile_education_age",-5.54266138567255
"2117","profile_gross_household","profile_education_age",-4.2068107854102
"2118","gender","socialDes_2",-5.98102914606898
"2119","familiesMore","campaigninfoRemain",-1.11618686439215
"2120","tolUncertain1","leaveImpactSelf",-13.0847622166675
"2121","locus2","leaveImpactSelf",-8.97456005072308
"2122","labSupport","tolUncertain1",-4.72287623293596
