"","from","to","strength"
"1607","effectsEUEcon","partyIdEU",-3.46673247134459
"1608","polKnowBercow","euSources_2",-12.879482709423
"1609","EUIntegrationLab","likeOsborne",-5.33771319322659
"1610","gender","schoolChildrenInHousehold",-6.13970382567681
"1611","al_scale","changeEducation",-8.6360659183365
"1612","EUIntegrationLab","likeBoris",-4.38038377956218
"1613","likeGrn","likeBoris",-8.11337980257849
"1614","euParlOverRide","postalapply",-4.33098190699138
"1615","efficacyUnderstand","euKnow5",-1.30795939339168
"1616","certaintyEULab","changeImmig",-3.87095216843045
"1617","monarch","englishness",-6.58236595134258
"1618","likeCon","immigSelf",-12.3401397133566
"1619","efficacyPolCare","immigSelf",-6.97651620413853
"1620","immigLD","immigSelf",-9.08508374627672
"1621","likeCorbyn","changeCostLive",-2.9197216726925
"1622","immigLab","labUnited",-4.87830861924886
"1623","euKnow6","infoSourceRadio",-2.6627235512251
"1624","euKnow2","euSources_1",-0.960117557666763
"1625","likeGove","leaveTone",-3.05776125568445
"1626","workingStatus","profile_turnout_2015",-4.39070066058136
"1627","euRefVote","proConLeave",-3.30734547030079
"1628","immigGreen","ukipUnited",-10.361160407504
"1629","businessSupport","certaintyEULab",-5.02943920687812
"1630","likeOsborne","bestOnMII",-8.39220483039753
"1631","prefTradeoff","EUMIICategory",-1.68305952613446
"1632","euLeaveVoice","turkey",-7.14169051544195
"1633","conSupport","immigGreen",-5.01393618225666
"1634","UKsovereignty","effectsEUWorkers",-10.8294427521196
"1635","gender","effectsEUUnemployment",-0.753631434505223
"1636","immigCon","certaintyEULD",-3.60274807173118
"1637","socialIdentityGlobalLeave","riskTaking",-4.58382661066753
"1638","immigEcon","riskTaking",-2.80734024069534
"1639","lr1","likeLab",-6.75459663197398
"1640","likeOsborne","econGenRetro",-2.78673035733664
"1641","euRefVote","proConRemain",-3.16139929230667
"1642","likeAlanJohnson","infoSourcePaper",-3.43980509476205
"1643","euKnow1","efficacyEU",-2.68804716605791
"1644","likeBoris","socialDes_3",-1.80579405137678
"1645","immigContributeTake","remainTone",-0.887572989786349
"1646","efficacyPolCare","leaveImpactSelf",-2.46210665707349
"1647","euUndermineIdentity","disability",-7.91000567932042
"1648","echr","disability",-3.35421931611745
"1649","EUIntegrationSelf","workingStatus",-4.39352111067456
"1650","changeCrime","education",-2.45245593645996
"1651","EUIntegrationCon","certaintyEUGreen",-4.87525320198165
"1652","socialDes_none","euRefFinal",-3.40210891431343
"1653","lr5","asylumMore",-7.64147389858044
"1654","partyId","euRefInterest",-3.40431765630001
"1655","gender","euSources_3",-10.2582680280384
"1656","al4","euSources_3",-6.16896357899668
"1657","labSupport","socialIdentityGlobalRemain",-5.01221651897504
"1658","lr1","al_scale",-4.17846599934273
"1659","infoSourceInternet","al_scale",-3.92352906302222
"1660","socialDesScale","euSources_2",-4.48497900238362
"1661","socialDes_none","personality_neuroticism",-4.81997052119732
"1662","likeGrn","lr_scale",-9.04367216677565
"1663","ldSupport","immigContributeTake",-7.00670929869921
"1664","countryOfBirth","likeLD",-2.90087902484811
"1665","profile_turnout_2015","socialDes_4",-8.44542555703408
"1666","education","gender",-6.52601675810956
"1667","echr","gender",-7.54877999560676
"1668","polAttention","gender",-1.99123549002798
"1669","immigLD","likeCorbyn",-10.0451316642848
"1670","euSources_3","tolUncertain1",-3.0502693663102
"1671","prevJob","tolUncertain1",-7.17897809298847
"1672","euLeaveBigBusiness","tolUncertain1",-6.79220705956232
"1673","euKnow2","immigContributeTake",-3.64202445960473
"1674","likeLab","country",-9.77429749368594
"1675","likeCorbyn","al1",-1.73913333387918
"1676","gender","turkey",-8.26022611455028
"1677","immigLab","effectsEUEcon",-4.11173067874734
"1678","personality_conscientiousness","socialDes_3",-13.5944878231621
"1679","personality_agreeableness","socialDes_3",-3.56128781899861
"1680","lr5","changeEconomy",-3.99585509209646
"1681","asylumMore","likeFarage",-5.51976444898901
"1682","polAttention","turkey",-8.159828954158
"1683","likeCorbyn","satDemEU",-6.74663669442725
"1684","immigContributeTake","subjClass",-0.870605731574869
"1685","workingStatus","gayEquality",-2.71367954916332
"1686","euRefTurnout","gor",-2.95262716484103
"1687","bestOnMII","partyMember",-5.37286459299321
"1688","lr5","effectsEUWorkers",-2.46369899358342
"1689","lr5","ns_sec_analytic",-4.56653560420818
"1690","ukCoopTrade","certaintyUKLeave",-5.01982657210374
"1691","studentsMore","certaintyUKLeave",-4.91130122609047
"1692","certaintyEUCon","EUIntegrationUKIP",-4.59680244684751
"1693","lr3","changeNHS",-3.03148140822123
"1694","EUIntegrationCon","euUKRich",-0.96977941453315
"1695","locus2","socialDes_4",-8.4490798882827
"1696","businessSupport","discussPolDays",-2.71730731442949
"1697","labSupport","likeCameron",-7.78900264978802
"1698","conSupport","likeCameron",-13.997867306467
"1699","EUIntegrationCon","likeCameron",-17.9378320874621
"1700","likeCameron","efficacyPolCare",-111.272276230296
"1701","tuSupport","partyIdEU",-3.26838296188907
"1702","businessSupport","campaigninfoLeave",-3.9975795871369
"1703","immigCon","germanyFairShare",-7.41654179886064
"1704","EUIntegrationGreen","betterDealEU",-3.75588703763606
"1705","euUKRich","europeanness",-7.99805276600455
"1706","europeanness","euCloser",-14.7801853436104
"1707","ukCoopTrade","europeanness",-2.57630744947528
"1708","subjClass","tolUncertain3",-4.38161383896568
"1709","immigContributeTake","euKnow3",-3.22013797490217
"1710","al3","blackEquality",-2.90993387673279
"1711","RPrivSchnew_dk","selfOccStatus",-4.09861904612717
"1712","likeCon","socialDesScale",-5.30895955516462
"1713","infoSourceInternet","euKnow3",-3.5444959868255
"1714","immigContributeTake","sickOrElderlyInHousehold",-4.70369322102647
"1715","personality_openness","profile_education_age",-1.41939428595833
"1716","likeGrn","efficacyUnderstand",-5.74266730535692
"1717","euUKRich","turkey",-3.77764028463571
"1718","discussPolDays","sickOrElderlyInHousehold",-4.4424174172417
"1719","lr4","changeCrime",-1.80157258543932
"1720","immigContributeTake","socialDes_dk",-2.08830715780232
"1721","likeLab","britishness",-12.1217939823891
"1722","likeCorbyn","britishness",-4.51251142946967
"1723","likeLab","euKnow2",-3.46130881549561
"1724","likeCameron","noneuMore",-3.29588290264292
"1725","likeFarage","noneuMore",-5.41547140502553
"1726","immigCultural","noneuMore",-8.05468207459307
"1727","changeCrime","infoSourceTV",-4.80928043041422
"1728","grnUnited","britainFairShare",-0.484641495079813
"1729","immigLab","effectsEUTrade",-2.37396659219121
"1730","euSources_4","euSources_3",-31.7757535019318
"1731","infoSourceInternet","euSources_3",-30.6037765046831
"1732","euUKRich","remainTone",-6.8067414530442
"1733","gender","remainTone",-2.22234783685872
"1734","grnUnited","socialIdentityGlobalLeave",-2.37196754966135
"1735","immigEcon","socialIdentityGlobalLeave",-4.86651960116251
"1736","likeGove","socialIdentityGlobalLeave",-5.17524194993348
"1737","remainTone","socialIdentityGlobalLeave",-4.60803519777983
"1738","immigEcon","studentsMore",-8.43293487972915
"1739","ukCoopMovement","studentsMore",-8.8176274533962
"1740","EUIntegrationCon","ldUnited",-5.31051601438958
"1741","certaintyEUGreen","ldUnited",-4.75495183397106
"1742","infoSourceTV","euSources_111",-4.96642571970756
"1743","euRefInterest","euSources_111",-6.33452434173546
"1744","euLeaveScotIndep","euRefExpectation",-5.09994079377429
"1745","EUIntegrationSelf","euRefExpectation",-0.230084429287672
"1746","europeanness","econPersonalRetro",-6.24747762138577
"1747","parentsForeign","econPersonalRetro",-8.1999066100434
"1748","ns_sec_analytic","profile_gross_household",-3.31573863439553
"1749","asylumMore","euParlOverRide",-4.96064419893719
"1750","euSources_99","polKnowBercow",-4.33439645685939
"1751","personality_extraversion","discussPolDays",-4.73104505946867
"1752","labUnited","englishness",-1.44157733537395
"1753","noneuMore","locus2",-3.44392339370006
"1754","pccVote1","localTurnoutRetro",-4.59507783546087
"1755","likeCameron","germanyFairShare",-8.2527516047312
"1756","EUIntegrationLD","euMore",-8.59674996190006
"1757","immigrantsWelfareState","likeUKIP",-1.85514908799087
"1758","businessSupport","certaintyEUCon",-4.18658082587717
"1759","asylumMore","euLawsLevel",-2.84565515533723
"1760","UKsovereignty","ukCoopEuro",-0.178344125127296
"1761","likeUKIP","ukCoopEuro",-12.0318013690021
"1762","UKsovereignty","al_scale",-2.39959800518227
"1763","efficacyPolCare","regSatisfaction",-7.12638122966382
"1764","al3","regSatisfaction",-2.34228739527771
"1765","likeBoris","betterDealEU",-7.99153086852129
"1766","likeCon","betterDealEU",-6.11593005693067
"1767","monarch","personality_agreeableness",-3.6855003883702
"1768","EUIntegrationSelf","socialIdentityGlobalRemain",-4.62457854237618
"1769","asylumMore","profile_religion",-9.51142251151032
"1770","monarch","profile_religion",-6.16019366311593
"1771","likeFarron","bestOnMII",-5.9630937719794
"1772","EUIntegrationUKIP","profile_education_age",-2.87990082889155
"1773","immigEcon","registered",-4.05901517601592
"1774","euSources_4","infoSourceRadio",-7.32905205495263
"1775","education","infoSourceRadio",-4.96648725820069
"1776","euRefCertainty","normEU",-2.48527688053036
"1777","likeCameron","euGovtLeaflet",-1.93896651031264
"1778","edlevel","languageSkills",-2.47023876408457
"1779","immigLab","EUIntegrationSelf",-4.43391717314262
"1780","satDemUK","locus1",-1.63571443676028
"1781","immigCultural","satDemEng",-9.5789441096731
"1782","subjClass","satDemEng",-2.75816348971057
"1783","education","infoSourcePaper",-3.56339603281776
"1784","lr4","Age",-8.01797221161542
"1785","infoSourceInternet","personality_conscientiousness",-5.34416093946493
"1786","al3","euRedTape",-2.85810565464908
"1787","EUIntegrationLab","infoSourceRadio",-2.11129751378758
"1788","likeCameron","UKsovereignty",-3.0374307987986
"1789","grnUnited","likeLD",-0.921381703576117
"1790","personality_openness","housing",-4.98655014916767
"1791","euSources_2","socialIdentityGlobalRemain",-2.14365734484818
"1792","europeanness","neverPrivateSchool",-3.38425424388721
"1793","selfOccStatus","euCloser",-3.41249339732622
"1794","labSupport","lr1",-3.67312735907853
"1795","euLeaveVoice","econGenRetro",-3.01776049938235
"1796","Age","livedAbroad",-11.2089699378671
"1797","polKnowMiliband","livedAbroad",-6.42046922658483
"1798","businessSupport","satDemUK",-1.41863548802485
"1799","euKnow2","euLeaveVoice",-3.12312642765482
"1800","businessSupport","euLeaveVoice",-6.9355166113528
"1801","britainFairShare","ns_sec_analytic",-1.17510338421926
"1802","likeCorbyn","Age",-7.70869127246624
"1803","immigCon","immigContributeTake",-2.64730436315767
"1804","euRefInterest","likeFarage",-3.82898299842418
"1805","likeLab","likeFarage",-2.01509681730204
"1806","education","euSources_99",-3.89527152547066
"1807","gender","europeanness",-7.15282562568154
"1808","socialDes_none","localTurnoutRetro",-4.03590041602092
"1809","housing","localTurnoutRetro",-3.80581208756848
"1810","euKnow2","campaigninfoRemain",-2.0860268838469
"1811","euMemberJoin","preschoolChildrenInHousehold",-2.34779963634998
"1812","EUIntegrationCon","al1",-3.52615404401331
"1813","euKnow2","gayEquality",-0.980457103763911
"1814","efficacyPolCare","partyMember",-4.97638476708835
"1815","personality_extraversion","socialDes_1",-4.12255161157304
"1816","personality_conscientiousness","socialDes_1",-11.7916708018936
"1817","personality_agreeableness","socialDes_1",-4.64427856775819
"1818","labSupport","effectsEUWorkers",-1.4889568556182
"1819","grnUnited","immigUKIP",-3.91822015630351
"1820","businessSupport","conUnited",-8.51935610736655
"1821","conSupport","conUnited",-6.61070828060838
"1822","EUIntegrationLab","conUnited",-2.3617498710928
"1823","conUnited","partyContact1",-2.11159501822067
"1824","normEU","euRefFinal",-1.86006339203504
"1825","euParlOverRide","euRefFinal",-7.18937381145679
"1826","euRefInterest","partyIdEU",-4.89683769086514
"1827","EUMIICategory","partyIdEU",-4.9126396236361
"1828","likeCameron","partyIdEU",-3.35454455706713
"1829","immigLD","ukCoopCAP",-2.1456988194941
"1830","efficacyUnderstand","personality_conscientiousness",-4.14566752615065
"1831","changeCrime","personality_conscientiousness",-5.65228595798726
"1832","germanyFairShare","socialIdentityGlobalLeave",-1.34692513891969
"1833","euUKRich","leaveTone",-6.50607057308662
"1834","ldUnited","leaveTone",-3.22060658944338
"1835","al5","RPrivSchnew_dk",-3.56887279439798
"1836","immigEcon","profile_gross_household",-1.43237660921659
"1837","beliefTradeoff","tolUncertain1",-3.03372583849068
"1838","subjClass","marital",-2.61640740107396
"1839","euSources_1","marital",-2.94449011343568
"1840","likeBennett","euSources_4",-2.76367774508162
"1841","immigLD","germanyFairShare",-4.33693285154914
"1842","personality_extraversion","locus1",-7.76778533663582
"1843","certaintyEUUKIP","euCloser",-6.42736167620478
"1844","efficacyPolCare","familiesMore",-1.30684702801409
"1845","lr5","immigSelf",-2.83437113464424
"1846","polAttention","euKnow1",-1.50820408881009
"1847","likeLab","euKnow1",-6.43591967640259
"1848","likeFarage","europeanness",-7.44830452994574
"1849","locus2","gor",-10.4380053093573
"1850","friendsEU","gor",-6.82606582762673
"1851","euKnow5","blackEquality",-1.94607859220196
"1852","britishness","al4",-0.514485767327642
"1853","pccTurnout","sickOrElderlyInHousehold",-3.72180616235198
"1854","efficacyUnderstand","socialDes_2",-8.98318985143828
"1855","likeCameron","socialIdentityGlobalRemain",-7.03656825545841
"1856","likeLab","socialIdentityGlobalRemain",-1.39555273039332
"1857","postalapply","profile_household_size",-3.51778901918078
"1858","neverPrivateSchool","languageSkills",-2.98959765955715
"1859","EUIntegrationCon","EUIntegrationGreen",-3.45672402785567
"1860","ldSupport","likeAlanJohnson",-7.28176064280888
"1861","ldUnited","likeAlanJohnson",-3.26770152864628
"1862","likeGrn","europeanness",-6.06767905979905
"1863","likeCameron","europeanness",-2.9105193988562
"1864","benefitsToMigrants","personality_conscientiousness",-1.6119909248082
"1865","certaintyUKRemain","satDemEU",-2.44230930265712
"1866","likeBoris","labUnited",-10.353687017272
"1867","neverPrivateSchool","parentsForeign",-2.649977124065
"1868","lr2","al5",-4.3750314627041
"1869","asylumMore","al5",-1.57233409183118
"1870","EUIntegrationLD","euPreventWar",-2.08348310847032
"1871","al2","benefitsToMigrants",-5.74703741361282
"1872","euUndermineIdentity","euMemberJoin",-3.13156503013761
"1873","profile_ethnicity","friendsEU",-2.95197614139715
"1874","turkey","effectsEUImmigration",-1.83210743780819
"1875","ukCoopWorkers","effectsEUEcon",-2.30065911739894
"1876","ldUnited","euLawsLevel",-4.3266063787305
"1877","edlevel","euSources_1",-2.7680503434367
"1878","ldSupport","certaintyEUUKIP",-5.02599376909075
"1879","socialDes_dk","country",-3.10740089778892
"1880","gender","polKnowBercow",-3.29209150494353
"1881","certaintyEULab","likeLD",-9.22634362417011
"1882","certaintyEULD","likeLD",-3.48671158278012
"1883","gender","likeLD",-2.74456151186678
"1884","efficacyUnderstand","bestPM",-5.12202760148102
"1885","ukipUnited","bestPM",-2.96753755788268
"1886","neverPrivateSchool","subjClass",-2.7145390848209
"1887","partyMember","country",-5.43308041921591
"1888","riskTaking","livedAbroad",-5.012507504322
"1889","tolUncertain3","livedAbroad",-4.65731283334367
"1890","al5","childBenefitsRepatriate",-2.14134285552791
"1891","immigEcon","euLeaveScotIndep",-2.3458877773046
"1892","immigCon","efficacyPolCare",-2.69171695362002
"1893","socialDesScale","polKnowClegg",-3.02282879410143
"1894","likeFarron","polAttention",-3.81810586284882
"1895","euPreventWar","leaveImpactBritain",-2.20194163660926
"1896","lr5","monarch",-3.01994655380258
"1897","efficacyPolCare","monarch",-2.67604948910866
"1898","likeFarron","monarch",-3.97365980584073
"1899","immigrantsWelfareState","profile_newspaper_readership_201",-5.98894514463791
"1900","likeAlanJohnson","profile_newspaper_readership_201",-6.28327735538915
"1901","profile_ethnicity","profile_education_age",-2.62578369197854
"1902","euKnow1","partyMember",-2.23586801130978
"1903","personality_conscientiousness","personality_neuroticism",-2.34099653449266
"1904","al4","profile_household_children",-5.95578790110812
"1905","echr","leaveImpactSelf",-3.0202681467299
"1906","polAttention","femaleEquality",-2.80261478669672
"1907","certaintyUKLeave","remainTone",-4.70885560312672
"1908","likeLab","LDUKIP2015",-2.53602060305695
"1909","profile_turnout_2015","LDUKIP2015",-9.76160164123337
"1910","conUnited","germanyFairShare",-2.01673682109049
"1911","likeCorbyn","infoSourceTV",-5.77974622140391
"1912","EUIntegrationUKIP","ukipUnited",-2.22259680446678
"1913","likeFarron","labUnited",-5.18267462705535
"1914","polAttention","britishness",-7.96370590703918
"1915","EUIntegrationCon","britishness",-5.5543087985061
"1916","beliefTradeoff","parentsForeign",-1.68410898250829
"1917","proConRemain","immigUKIP",-2.98472204787413
"1918","asylumMore","echr",-3.82428866341706
"1919","ukCoopWorkers","likeGove",-0.0654139316975488
"1920","gender","leaveImpactBritain",-3.92299920286132
"1921","euRefExpectation","country",-1.70121082658625
"1922","tuSupport","education",-4.30377762896023
"1923","asylumMore","education",-3.60788571632111
"1924","likeFarage","socialIdentityGlobalRemain",-3.92329201985922
"1925","germanyFairShare","prevJob",-3.11976208318492
"1926","certaintyUKRemain","prevJob",-4.82549443159132
"1927","polAttention","prevJob",-6.74429797245193
"1928","tuSupport","parliamentSupport",-19.8313843893229
"1929","polAttention","ukCoopMovement",-1.12777698544141
"1930","euKnow2","al2",-3.94971443477607
"1931","edlevel","profile_turnout_2015",-2.73927928819202
"1932","europeanness","profile_turnout_2015",-10.2810182180461
"1933","euUndermineIdentity","profile_turnout_2015",-1.10277303275396
"1934","likeGove","proConLeave",-2.57025985720065
"1935","education","labUnited",-4.06545885783453
"1936","euPreventWar","noneuMore",-3.6565141017436
"1937","partyMember","profile_household_children",-3.11021774226538
"1938","effectsEUImmigration","euKnow4",-2.81084008727612
"1939","euDominance","euRefExpectation",-3.24769048201779
"1940","euKnow6","satDemEU",-2.67689850638453
"1941","euRefInterest","euKnow2",-2.89382441618181
"1942","partyIdEU","euLeaveScotIndep",-3.97242206498777
"1943","immigGreen","prevJob",-3.62221675807359
"1944","al4","socialDes_none",-1.30857186999265
"1945","EUIntegrationGreen","proConRemain",-4.69491643221227
"1946","englishness","normEU",-2.06899573272858
"1947","infoSourcePeople","normEU",-3.44728197517725
"1948","changeEconomy","childBenefitsRepatriate",-2.5051475839764
"1949","ukCoopWorkers","leaveTone",-1.60159419890624
"1950","personality_extraversion","efficacyUnderstand",-4.01321029080918
"1951","conSupport","efficacyUnderstand",-2.06203197706691
"1952","certaintyEULab","efficacyEU",-2.9239340285385
"1953","conSupport","infoSourceInternet",-2.84069372669364
"1954","childBenefitsRepatriate","infoSourcePaper",-3.67680781751551
"1955","franceFairShare","infoSourcePaper",-3.60820547289495
"1956","effectsEUEcon","locus1",-3.75904288245874
"1957","profile_turnout_2015","locus1",-3.91087186242839
"1958","personality_openness","locus2",-3.98794217423165
"1959","euRedTape","beliefTradeoff",-1.05227660937999
"1960","beliefTradeoff","socialDes_3",-1.53776599572166
"1961","certaintyUKRemain","leaveImpactBritain",-2.53620216352283
"1962","likeFarage","gender",-3.34245345374165
"1963","immigrantsWelfareState","gender",-4.35801452670421
"1964","grnUnited","lr_scale",-2.77865245987414
"1965","likeFarron","gor",-3.91125248982826
"1966","immigEcon","gor",-4.99165921129315
"1967","effectsEUWorkers","euParlOverRide",-32.9919639191312
"1968","euLawsLevel","effectsEUWorkers",-5.42978384913658
"1969","cabinetSupport","euKnow6",-2.34098105189787
"1970","euRefInterest","europeanness",-3.46002713673988
"1971","partyId","profile_religion_denom",-1.73593344936671
"1972","profile_ethnicity","profile_household_size",-2.54313156055741
"1973","edlevel","profile_household_size",-1.23969777692582
"1974","discussPolDays","profile_household_size",-6.05294964056247
"1975","UKsovereignty","euRefVote",-0.460331046268948
"1976","likeFarage","ukipUnited",-2.33478562892014
"1977","euRefCertainty","euUKRich",-16.3871755947184
"1978","postalapply","euUKRich",-1.83325173999856
"1979","asylumMore","al3",-3.44112301789573
"1980","englishness","satDemEU",-5.01403049449164
"1981","al_scale","changeCrime",-1.11152056707942
"1982","conSupport","immigSelf",-11.2627401159189
"1983","certaintyEUGreen","immigSelf",-3.59232584496021
"1984","euKnow1","al4",-2.56565343430429
"1985","al_scale","satDemEU",-1.54048845354555
"1986","lr5","immigCultural",-3.59970341859389
"1987","euKnow4","riskTaking",-1.98089424003865
"1988","changeEconomy","regSatisfaction",-4.98098250208386
"1989","lr3","schoolChildrenInHousehold",-2.62988774607797
"1990","education","housing",-3.06870862178221
"1991","satDemUK","ukCoopEuro",-1.48189369061583
"1992","efficacyPolCare","tolUncertain1",-2.04401444648465
"1993","gender","socialDes_4",-2.77983274357767
"1994","ldUnited","euParlOverRide",-2.3634569553451
"1995","cabinetSupport","grnUnited",-3.83310285442349
"1996","euLeaveBigBusiness","effectsEUImmigration",-2.54695943648312
"1997","euRefVote","ukCoopCAP",-2.20147702501617
"1998","changeEconomy","euUKRich",-1.73455909497898
"1999","euKnow2","remainTone",-1.16311616741586
"2000","germanyFairShare","leaveImpactSelf",-3.26382781711072
"2001","prevJob","leaveImpactSelf",-4.04128272375692
"2002","gender","leaveImpactSelf",-3.33977657011656
"2003","efficacyPolCare","likeLab",-2.63012024936688
"2004","immigEcon","efficacyEU",-1.61258646550323
"2005","socialDes_dk","housing",-2.25916536166915
"2006","infoSourceTV","housing",-2.37088329208018
"2007","euSources_5","euRefCertainty",-1.13394065268039
"2008","likeFarron","betterDealEU",-0.50504522346273
"2009","euKnow2","privateSecondarySchool",-2.37098560319191
"2010","certaintyUKRemain","normEU",-1.58908729837276
"2011","euKnow2","polKnowMiliband",-1.76103183777832
"2012","immigCultural","prefTradeoff",-7.23582515070393
"2013","EUIntegrationCon","euMemberJoin",-4.89757796346294
"2014","al1","euMemberJoin",-2.12547994003489
"2015","effectsEUTrade","effectsEUUnemployment",-9.02183832670835
"2016","EUIntegrationSelf","effectsEUUnemployment",-3.96883190759763
"2017","al_scale","effectsEUUnemployment",-8.24129882757188
"2018","likeBoris","effectsEUUnemployment",-0.333475477405955
"2019","likeCorbyn","euKnow6",-2.31860446524934
"2020","immigCon","grnUnited",-4.57877609919706
"2021","discussPolDays","euGovtLeaflet",-1.68570558175725
"2022","bestOnMII","disability",-0.76770497862708
"2023","parliamentSupport","immigSelf",-0.803513110091444
"2024","al3","britishness",-3.06830980272389
"2025","euRefVote","britishness",-2.80134281622486
"2026","euLeaveVoice","riskTaking",-2.91308593846952
"2027","changeEconomy","campaigninfoRemain",-3.34790752158005
"2028","immigrantsWelfareState","campaigninfoRemain",-8.11809514974811
"2029","effectsEUEcon","campaigninfoRemain",-5.33749923262985
"2030","infoSourcePeople","immigContributeTake",-2.54270915516099
"2031","conSupport","immigContributeTake",-4.28664642078365
"2032","likeGrn","likeCon",-1.62929147383693
"2033","education","ukCoopCAP",-2.39782414868296
"2034","certaintyEULD","euSources_2",-2.4266452871093
"2035","leaveImpactBritain","campaigninfoLeave",-3.59800837206967
"2036","gender","campaigninfoLeave",-2.67513480199523
"2037","ukCoopWorkers","effectsEUTrade",-1.03464481718038
"2038","campaigninfoRemain","euCloser",-0.0610986199853869
"2039","immigCon","euCloser",-3.04034552157646
"2040","likeAlanJohnson","polKnowMay",-2.49363815108882
"2041","partyId","infoSourceTV",-1.91539008287964
"2042","Age","LDUKIP2015",-2.92831251310417
"2043","certaintyEUUKIP","discussPolDays",-2.36454987389698
"2044","immigLab","EUIntegrationLab",-17.7680323698278
"2045","immigCon","EUIntegrationLab",-15.6272055738955
"2046","monarch","bestOnMII",-2.2722443087514
"2047","postalapply","profile_household_children",-2.35073967306016
"2048","lr_scale","personality_neuroticism",-1.59880824665743
"2049","immigrantsWelfareState","euMIISmall",-1.50270725256087
"2050","certaintyEUUKIP","EUMIICategory",-3.02057321569373
"2051","changeEconomy","conUnited",-2.33912945585689
"2052","housing","profile_household_size",-5.74656440076342
"2053","euGovtLeaflet","changeCostLive",-2.56570214432031
"2054","efficacyPolCare","changeCostLive",-6.27277444573338
"2055","personality_conscientiousness","changeCostLive",-2.65927840254244
"2056","campaigninfoLeave","femaleEquality",-2.06508753445996
"2057","changeCrime","likeLD",-2.41673059959066
"2058","prefTradeoff","likeLD",-2.4414102865976
"2059","EUIntegrationLab","likeFarage",-3.86360858135595
"2060","UKsovereignty","likeFarage",-1.66385136531972
"2061","labUnited","partyMember",-0.728074094302883
"2062","EUIntegrationCon","certaintyUKRemain",-0.835214195159097
"2063","effectsEUTrade","euRedTape",-2.88571338612655
"2064","femaleEquality","profile_household_size",-1.73301361532322
"2065","ukCoopCAP","tolUncertain3",-3.14890765858308
"2066","gender","tolUncertain1",-1.90731188742211
"2067","euUndermineIdentity","prefTradeoff",-1.82923139237573
"2068","immigCultural","euSources_3",-2.98854157530241
"2069","ukCoopCAP","euKnow5",-1.63508371823082
"2070","leaveImpactBritain","campaigninfoRemain",-1.73168197216728
"2071","certaintyEUUKIP","likeBennett",-6.28443608709495
"2072","ns_sec_analytic","polKnowMay",-2.81895068071117
"2073","lr1","al4",-4.20594689322752
"2074","likeCameron","al4",-7.1060495970496
"2075","al1","gayEquality",-4.11647296552019
"2076","efficacyEU","socialIdentityGlobalRemain",-3.33758769134874
"2077","gender","socialIdentityGlobalRemain",-6.78943752420128
"2078","al3","socialIdentityGlobalRemain",-3.16552994487938
"2079","likeOsborne","likeFarage",-2.269658254354
"2080","euRefVote","certaintyUKLeave",-8.76338796038544
"2081","euUKRich","certaintyUKLeave",-6.33371185250689
"2082","lr3","locus2",-2.23918538614271
"2083","likeOsborne","socialIdentityGlobalLeave",-4.91416324375132
"2084","conUnited","remainTone",-2.74095819056492
"2085","ns_sec_analytic","profile_religion_denom",-1.75272444489565
"2086","efficacyUnderstand","personality_openness",-3.20439205605908
"2087","likeBoris","profile_turnout_2015",-10.1268515968647
"2088","euLawsLevel","profile_turnout_2015",-1.99785383359469
"2089","euRefInterest","ukCoopEuro",-6.17166142710084
"2090","ukCoopMovement","ukCoopEuro",-1.17451501033429
"2091","euSources_2","languageSkills",-2.06046723270629
"2092","euMemberJoin","profile_newspaper_readership_201",-3.46166853460272
"2093","euKnow2","education",-1.65204929880383
"2094","euMemberJoin","normEU",-3.12848483960079
"2095","beliefTradeoff","normEU",-2.69763921324193
"2096","euSources_1","effectsEUNHS",-6.79526868823541
"2097","immigLab","likeOsborne",-12.0460531700373
"2098","immigCon","likeOsborne",-8.35119715960172
"2099","immigGreen","effectsEUFinance",-1.41470705082702
"2100","gender","proConRemain",-1.89734503498039
"2101","euKnow6","euPreventWar",-2.68528636094106
"2102","effectsEUTerror","betterDealEU",-2.11234373040861
"2103","immigEcon","euUndermineIdentity",-0.533640529555669
"2104","subjClass","socialDes_1",-1.91239212846608
"2105","lr3","personality_conscientiousness",-2.8909652090224
"2106","certaintyEUGreen","euKnow4",-1.14707376570095
"2107","polKnowClegg","pccTurnout",-1.63009029809564
"2108","EUIntegrationLD","polAttention",-2.45738629165135
"2109","workingStatus","profile_gross_personal",-2.03466234408734
"2110","conSupport","polKnowOsborne",-0.970745984908945
"2111","certaintyUKRemain","leaveTone",-2.6099816673277
"2112","disability","locus1",-1.86543856358003
"2113","tuSupport","socialIdentityGlobalLeave",-1.51511752965234
"2114","housing","riskTaking",-3.9190924989507
"2115","euMore","immigCultural",-2.49578337728144
"2116","privatePrimarySchool","partyContact1",-1.39749588686209
"2117","EUIntegrationLab","euSources_4",-3.10356752983807
"2118","britishness","socialDes_dk",-2.37738171506157
"2119","lr1","asylumMore",-2.23459734746029
"2120","europeanness","gayEquality",-1.04407114683181
"2121","likeFarron","lr4",-3.90853235913801
"2122","euPreventWar","al_scale",-5.43985060235173
"2123","EUIntegrationCon","al_scale",-3.7221156473297
"2124","profile_ethnicity","headHouseholdPast",-3.54258782611259
"2125","labSupport","gender",-8.17483833237748
"2126","conSupport","gender",-4.24989611476303
"2127","lr3","changeImmig",-5.02413939379221
"2128","changeEconomy","changeImmig",-4.03329809900788
