"","from","to","strength"
"1604","conUnited","effectsEUWorkers",-4.19778758248503
"1605","noneuMore","britainFairShare",-14.6343786709758
"1606","labUnited","britainFairShare",-4.98809174663893
"1607","labSupport","polAttention",-1.51434242100186
"1608","certaintyEULab","leaveImpactSelf",-6.50344147548458
"1609","lr4","prevJob",-2.98582047050422
"1610","ukCoopTrade","europeanness",-10.505949089089
"1611","UKsovereignty","europeanness",-3.78061912340672
"1612","femaleEquality","changeCostLive",-4.58626372370327
"1613","euUKRich","likeFarage",-7.7551817056974
"1614","infoSourceRadio","effectsEUTrade",-3.16898951088478
"1615","euLeaveScotIndep","euKnow2",-2.06202286148073
"1616","likeCameron","monarch",-7.40081263525644
"1617","euMore","britishness",-6.29273806758829
"1618","gender","socialDes_2",-1.81284119132056
"1619","EUIntegrationCon","al1",-7.40465044553093
"1620","al5","englishness",-3.51147402385504
"1621","euRefFinal","partyIdEU",-3.70314811591106
"1622","euRefCertainty","euMIISmall",-5.14783537207768
"1623","likeLab","britishness",-19.1472676372905
"1624","likeCon","britishness",-12.8090890410658
"1625","subjClass","likeLD",-5.19515663617676
"1626","efficacyEU","echr",-3.54175193406991
"1627","likeAlanJohnson","likeBennett",-10.1745557642862
"1628","likeFarron","likeFarage",-10.4100571176568
"1629","monarch","bestOnMII",-4.24374399965382
"1630","efficacyUnderstand","bestOnMII",-0.00059831188445969
"1631","labSupport","EUIntegrationSelf",-14.0400606204021
"1632","socialIdentityGlobalLeave","campaigninfoRemain",-6.77525667445479
"1633","personality_agreeableness","leaveTone",-4.8419258213853
"1634","tuSupport","parliamentSupport",-7.51821196844867
"1635","likeGove","socialIdentityGlobalRemain",-3.61911812451581
"1636","immigLab","socialIdentityGlobalRemain",-6.21893960353736
"1637","al4","schoolChildrenInHousehold",-12.8749258372866
"1638","beliefTradeoff","immigSelf",-8.28901851702722
"1639","ukCoopMovement","al_scale",-2.49575673858271
"1640","lr_scale","al2",-12.6312799231364
"1641","profile_household_size","familiesMore",-1.9416431058944
"1642","cabinetSupport","likeCameron",-9.93778725106495
"1643","tuSupport","likeCameron",-9.98368170213143
"1644","profile_turnout_2015","profile_past_vote_2010",-10.1623391433586
"1645","partyId","profile_past_vote_2010",-7.1624551592322
"1646","likeLab","profile_education_age",-13.4536716724506
"1647","EUIntegrationGreen","germanyFairShare",-7.8206481987454
"1648","likeOsborne","changeEconomy",-7.87144065102984
"1649","effectsEUUnemployment","likeBoris",-3.37168379483228
"1650","tuSupport","likeBoris",-4.05480864928359
"1651","tuSupport","immigContributeTake",-6.76359061181211
"1652","generalElectionVote","likeLD",-2.57885436665856
"1653","socialDes_1","polKnowMiliband",-8.60517345313201
"1654","efficacyEU","betterDealEU",-3.12931980145913
"1655","efficacyPolCare","betterDealEU",-9.57555093118208
"1656","benefitsToMigrants","betterDealEU",-9.34484859523218
"1657","likeCameron","disability",-2.10099584832915
"1658","gender","childBenefitsRepatriate",-17.3798230946086
"1659","profile_gross_household","childBenefitsRepatriate",-8.0753338474633
"1660","euUndermineIdentity","partyContact1",-0.668102354363782
"1661","likeBoris","EUIntegrationSelf",-4.96109750495998
"1662","conSupport","efficacyUnderstand",-7.43655827160819
"1663","selfOccStatusLast","leaveImpactBritain",-5.86422080855664
"1664","subjClass","profile_newspaper_readership_201",-5.27436754734299
"1665","bestPM","certaintyEULab",-7.4456427503992
"1666","Age","sickOrElderlyInHousehold",-34.2449417866895
"1667","EUIntegrationUKIP","marital",-4.61307738956748
"1668","personality_openness","education",-2.89000570698045
"1669","euMemberJoin","tolUncertain1",-1.93630902036239
"1670","conSupport","al2",-4.40974041596564
"1671","gender","al2",-8.79319592438696
"1672","infoSourcePeople","effectsEUImmigration",-5.44209788033913
"1673","RPrivSchnew_dk","headHouseholdPast",-10.7791008400309
"1674","euLeaveScotIndep","franceFairShare",-4.61021728243759
"1675","ukCoopCAP","EUIntegrationSelf",-4.95778535330464
"1676","euDominance","euRefExpectation",-7.73878484612578
"1677","infoSourceInternet","personality_openness",-4.81289927559192
"1678","al5","RPrivSchnew_dk",-6.67338159311112
"1679","EUIntegrationUKIP","RPrivSchnew_dk",-6.04566281080406
"1680","EUIntegrationUKIP","effectsEUImmigration",-7.71090800666025
"1681","likeCameron","partyMember",-19.69205462832
"1682","Age","euPreventWar",-18.8598758581938
"1683","infoSourcePeople","euPreventWar",-8.6777916491701
"1684","certaintyEULab","immigGreen",-4.06621181159244
"1685","certaintyEULD","al4",-1.96627272480328
"1686","education","friendsEU",-7.91019944864638
"1687","ldUnited","polAttention",-10.784099801489
"1688","certaintyEUCon","polAttention",-6.62404385561786
"1689","immigContributeTake","remainTone",-1.10821941174618
"1690","efficacyUnderstand","UKsovereignty",-5.71611277451484
"1691","EUIntegrationCon","euMemberJoin",-5.22479919578836
"1692","immigSelf","euMemberJoin",-6.56774697805304
"1693","benefitsToMigrants","euRefFinal",-12.1128265448888
"1694","turkey","euRefFinal",-2.76438690889427
"1695","conSupport","lr2",-6.91295454239571
"1696","immigLD","grnUnited",-7.28106781748102
"1697","Age","socialDes_dk",-8.75865807121886
"1698","immigCultural","edlevel",-3.46261938962743
"1699","euKnow6","pccVote1",-5.48163745705278
"1700","likeGove","likeUKIP",-8.22063504117978
"1701","labUnited","profile_religion",-4.30439763194227
"1702","studentsMore","profile_ethnicity",-6.68428236760701
"1703","euKnow2","euLeaveVoice",-2.79204774492518
"1704","education","ns_sec_analytic",-6.60617258518869
"1705","effectsEUUnemployment","effectsEUFinance",-3.61444274264431
"1706","gender","tolUncertain1",-11.6267076073873
"1707","immigCon","immigrantsWelfareState",-4.82914023104968
"1708","certaintyEULD","immigCultural",-6.72270391507664
"1709","lr_scale","ukCoopWorkers",-7.62482735957565
"1710","euMore","partyIdEU",-7.65842002814588
"1711","bestOnMII","partyIdEU",-6.6996971025419
"1712","ukCoopWorkers","euRedTape",-2.12691439447372
"1713","effectsEUWorkers","changeEducation",-2.98401308368466
"1714","personality_conscientiousness","satDemUK",-3.34029300939164
"1715","euPreventWar","britainFairShare",-3.86276346745944
"1716","al1","benefitsToMigrants",-5.85456894485105
"1717","efficacyEU","noneuMore",-5.48083711686013
"1718","immigEcon","noneuMore",-9.50861129429359
"1719","gender","euSources_4",-4.74416626185211
"1720","infoSourcePeople","euSources_3",-59.6727344599094
"1721","euUKRich","remainTone",-7.48104848645926
"1722","EUIntegrationLab","partyIdEU",-4.91503297883446
"1723","profile_past_vote_2015","registered",-5.16608904254443
"1724","personality_conscientiousness","personality_extraversion",-7.02224717684658
"1725","efficacyUnderstand","infoSourceInternet",-5.17631938869454
"1726","leaveImpactBritain","effectsEUTerror",-3.54554918598478
"1727","englishness","languageSkills",-1.55496224995522
"1728","locus1","languageSkills",-2.41419399935421
"1729","ldSupport","changeCrime",-3.96029197010103
"1730","changeEconomy","likeLD",-3.05446854936963
"1731","immigUKIP","regSatisfaction",-6.01256402823492
"1732","ldSupport","EUIntegrationLab",-2.7334976988659
"1733","profile_ethnicity","blackEquality",-7.71405866646455
"1734","satDemEng","changeNHS",-2.9147783398148
"1735","al4","proConRemain",-5.85049059397898
"1736","gender","personality_neuroticism",-3.6871290329218
"1737","conSupport","likeBoris",-9.59186306137053
"1738","registered","euRefCertainty",-7.05819508152126
"1739","asylumMore","immigCultural",-20.6011274484517
"1740","changeImmig","socialDes_dk",-1.6540281701175
"1741","likeCorbyn","euParlOverRide",-1.745847737855
"1742","labUnited","infoSourceTV",-4.17140441028096
"1743","euLawsLevel","UKsovereignty",-7.94591507505538
"1744","likeAlanJohnson","ukCoopEuro",-7.92058408294724
"1745","ukCoopEuro","euMemberJoin",-29.8579780153468
"1746","euUndermineIdentity","euMemberJoin",-5.75802801935242
"1747","disability","headHouseholdPast",-2.31824441994468
"1748","al_scale","franceFairShare",-2.33474896111511
"1749","effectsEUWorkers","satDemUK",-3.58018193007501
"1750","EUIntegrationUKIP","satDemUK",-7.37673797596472
"1751","personality_conscientiousness","EUIntegrationSelf",-4.84571866434453
"1752","ldSupport","satDemEng",-2.1088936303554
"1753","likeGrn","satDemUK",-7.18171996311867
"1754","subjClass","localTurnoutRetro",-6.43098514208577
"1755","al1","al4",-9.04703874760889
"1756","immigrantsWelfareState","polKnowBercow",-7.05890135528898
"1757","changeCostLive","EUMIICategory",-4.6790391242539
"1758","likeUKIP","englishness",-2.51504913115969
"1759","ukCoopMovement","changeImmig",-6.40365322363141
"1760","euRefInterest","postalapply",-4.44095308988926
"1761","immigUKIP","changeCostLive",-6.62058762415654
"1762","changeImmig","changeNHS",-3.82510695064229
"1763","leaveImpactSelf","riskTaking",-3.06178556990108
"1764","gender","sickOrElderlyInHousehold",-9.09815148937003
"1765","tolUncertain2","parentsForeign",-8.11954991732364
"1766","asylumMore","al3",-13.4442934909121
"1767","al2","al3",-38.4947431593018
"1768","Age","euUndermineIdentity",-16.8571588377563
"1769","polAttention","euUndermineIdentity",-0.342713251302484
"1770","prevJob","turkey",-3.54838640484559
"1771","euMore","effectsEUImmigration",-11.413788320524
"1772","profile_gross_household","workingStatus",-6.10887093592282
"1773","marital","profile_education_age",-12.8875013021534
"1774","profile_household_size","profile_education_age",-8.16069925535521
"1775","likeGrn","infoSourceRadio",-11.3035483630101
"1776","britainFairShare","pccTurnout",-5.63510594529544
"1777","certaintyEULD","ukipUnited",-5.12420188291981
"1778","immigLab","ukipUnited",-8.04501516404707
"1779","euDominance","ukipUnited",-17.1574707051677
"1780","efficacyEU","euDominance",-9.30219612232577
"1781","certaintyEUUKIP","euKnow1",-3.0126886309763
"1782","effectsEUEcon","parentsForeign",-7.81197270408302
"1783","prefTradeoff","parentsForeign",-3.30221063308363
"1784","certaintyUKRemain","socialDes_dk",-3.60145332522666
"1785","locus2","subjClass",-4.3088405553508
"1786","profile_gross_personal","locus2",-2.21316057905915
"1787","europeanness","profile_turnout_2015",-14.5154689107181
"1788","likeBennett","profile_turnout_2015",-0.768543712463895
"1789","regSatisfaction","profile_turnout_2015",-8.02883523989499
"1790","effectsEUUnemployment","effectsEUWorkers",-9.66011682744011
"1791","ukCoopCAP","euKnow5",-2.63842788287457
"1792","euLeaveBigBusiness","euPreventWar",-6.4283557574181
"1793","parliamentSupport","euRefExpectation",-5.46832495443596
"1794","housing","euRefFinal",-1.11785146003967
"1795","lr4","al5",-9.31643603054908
"1796","lr1","euUKRich",-8.00655946003462
"1797","Age","effectsEUFinance",-5.60421018434408
"1798","immigSelf","effectsEUFinance",-0.964165080576095
"1799","gender","blackEquality",-0.53952634788584
"1800","euSources_3","discussPolDays",-2.86049588386959
"1801","socialDes_3","personality_openness",-7.49575913096851
"1802","euKnow2","polKnowMiliband",-5.51846967600432
"1803","likeCameron","workingStatus",-10.4061447121585
"1804","changeImmig","childBenefitsRepatriate",-1.39444740219551
"1805","effectsEUWorkers","turkey",-6.4802402578789
"1806","euKnow1","partyMember",-2.56422724427011
"1807","immigGreen","likeGove",-5.07781231090121
"1808","euLawsLevel","euKnow6",-3.58364980682563
"1809","lr1","bestPM",-22.246187079385
"1810","likeLab","certaintyEULD",-4.21636920621677
"1811","efficacyPolCare","prefTradeoff",-10.2354531750807
"1812","likeCon","prefTradeoff",-9.46985634917655
"1813","euUndermineIdentity","socialDes_2",-3.54269426615554
"1814","profile_gross_personal","changeEconomy",-2.33102926572337
"1815","grnUnited","immigUKIP",-2.81090306499755
"1816","labUnited","immigUKIP",-16.3364561027192
"1817","efficacyEU","euLawsLevel",-3.88108802111674
"1818","likeLD","changeCrime",-5.22312776494618
"1819","profile_past_vote_2005","changeCrime",-5.72802340485214
"1820","conSupport","euLeaveBigBusiness",-6.85609796670542
"1821","efficacyEU","satDemEU",-9.99252824617179
"1822","immigEcon","immigContributeTake",-4.36412454171477
"1823","certaintyEULab","likeGrn",-15.603953583055
"1824","certaintyEUUKIP","likeGrn",-10.2701545233012
"1825","efficacyUnderstand","ukCoopMovement",-3.39050489668716
"1826","euLawsLevel","ukCoopMovement",-2.73328489171035
"1827","leaveImpactBritain","immigEcon",-3.57586262653058
"1828","profile_household_size","sickOrElderlyInHousehold",-10.7480658182944
"1829","euGovtLeaflet","familiesMore",-3.41496088827989
"1830","profile_gross_personal","riskTaking",-8.8018731964321
"1831","euSources_2","polKnowMay",-9.70894826239692
"1832","ukipUnited","regSatisfaction",-8.71841558141205
"1833","likeLab","gender",-16.1312596834496
"1834","labSupport","gender",-6.29689709447121
"1835","conSupport","gender",-5.23843376596687
"1836","effectsEUNHS","effectsEUTrade",-3.25549140246039
"1837","leaveImpactBritain","euCloser",-3.74367772884852
"1838","Age","effectsEUImmigration",-1.61811083250177
"1839","bestPM","conUnited",-7.68117107784929
"1840","conSupport","conUnited",-9.54522116070075
"1841","infoSourceInternet","englishness",-2.53483411219531
"1842","lr1","echr",-5.17701500299336
"1843","likeCameron","satDemEU",-2.96683955826938
"1844","immigContributeTake","profile_newspaper_readership_201",-1.66904637479092
"1845","euLawsLevel","ukCoopWorkers",-8.60022881621808
"1846","tuSupport","ukCoopWorkers",-3.3163458965264
"1847","euParlOverRide","ukCoopEuro",-6.85694938449706
"1848","euUKRich","friendsEU",-0.281509997791545
"1849","workingStatus","marital",-9.5848376371523
"1850","labUnited","certaintyUKLeave",-4.41713341305149
"1851","EUIntegrationLab","socialIdentityGlobalLeave",-3.91052075572588
"1852","likeLab","euCloser",-4.08405417254016
"1853","immigGreen","immigSelf",-4.34889408325398
"1854","al3","femaleEquality",-4.50295000282222
"1855","conUnited","likeGove",-5.5005518164362
"1856","infoSourceInternet","euSources_2",-1.77747348011599
"1857","immigCon","leaveImpactBritain",-9.12594508215534
"1858","Age","regSatisfaction",-3.94351428489972
"1859","lr5","regSatisfaction",-5.68723264806795
"1860","leaveTone","gayEquality",-2.85098090018619
"1861","certaintyUKLeave","euMore",-5.22044531812753
"1862","gender","likeBennett",-6.94321428001058
"1863","conUnited","remainTone",-6.58161806413045
"1864","ukipUnited","remainTone",-4.55567791120302
"1865","ukCoopMovement","euLeaveVoice",-5.20501487323509
"1866","likeGrn","polKnowBercow",-5.52396685992426
"1867","effectsEUEcon","effectsEUImmigration",-2.57149004045277
"1868","ldUnited","euKnow1",-4.38559663779688
"1869","profile_gross_household","euSources_5",-12.2817521115367
"1870","conUnited","certaintyEULD",-3.31740996662211
"1871","Age","immigUKIP",-5.66684787708073
"1872","euSources_2","proConLeave",-3.39032713649794
"1873","gender","labUnited",-6.1888909922418
"1874","lr1","ukCoopTrade",-4.65691107556768
"1875","euPreventWar","profile_turnout_2015",-3.66047072995985
"1876","euRefCertainty","EUMIICategory",-3.7867923874328
"1877","profile_gross_household","profile_religion",-5.11199969050358
"1878","likeGove","campaigninfoLeave",-6.08459445489825
"1879","campaigninfoLeave","leaveTone",-34.2839623757682
"1880","UKsovereignty","campaigninfoLeave",-5.88216082749568
"1881","efficacyPolCare","euUKRich",-3.48922704932193
"1882","immigGreen","al2",-4.60371751161074
"1883","polKnowClegg","profile_past_vote_2010",-2.20041872680486
"1884","euLawsLevel","immigSelf",-3.07242639341348
"1885","cabinetSupport","polAttention",-8.40270707889249
"1886","ldSupport","polAttention",-5.89402521602824
"1887","Age","infoSourceRadio",-22.8444927535529
"1888","lr3","infoSourceRadio",-5.18171236620765
"1889","euUKRich","betterDealEU",-1.85380116730448
"1890","ldSupport","certaintyEULab",-5.21988451348352
"1891","EUIntegrationUKIP","EUIntegrationLD",-21.1498706426592
"1892","certaintyEUUKIP","EUIntegrationLD",-15.4359633715449
"1893","al_scale","profile_past_vote_2015",-6.70214224618394
"1894","personality_conscientiousness","changeCostLive",-3.1298654205857
"1895","socialDes_3","polKnowMay",-4.34767114738224
"1896","ldUnited","franceFairShare",-7.9516709398813
"1897","ukCoopTrade","personality_extraversion",-3.98073265947642
"1898","leaveImpactBritain","studentsMore",-3.02784874427016
"1899","EUIntegrationCon","immigCon",-11.9203760792916
"1900","EUIntegrationLab","immigCon",-34.9540116455864
"1901","infoSourcePaper","selfOccStatus",-2.97828818073049
"1902","effectsEUWorkers","euParlOverRide",-4.59129294533886
"1903","studentsMore","education",-6.74744051075322
"1904","likeLab","campaigninfoRemain",-1.96989027573363
"1905","euLawsLevel","immigCultural",-2.61985466418992
"1906","al4","germanyFairShare",-3.83314192314447
"1907","housing","germanyFairShare",-3.3839710434022
"1908","euLawsLevel","likeLD",-1.46785757150064
"1909","campaigninfoLeave","polKnowOsborne",-2.81048311431141
"1910","lr_scale","monarch",-7.87704742187998
"1911","immigContributeTake","subjClass",-0.80945957943004
"1912","certaintyEUCon","tolUncertain2",-2.56034427886152
"1913","likeGrn","euPreventWar",-0.000295911051580333
"1914","euMore","EUIntegrationSelf",-5.02634088510968
"1915","conSupport","EUIntegrationSelf",-5.00225495305858
"1916","immigrantsWelfareState","effectsEUWorkers",-4.37632879416287
"1917","bestPM","likeAlanJohnson",-5.3075912297154
"1918","al1","euRedTape",-3.76346828513124
"1919","ukCoopWorkers","euRefCertainty",-7.17080791766966
"1920","bestPM","immigGreen",-5.05690507081999
"1921","ldUnited","immigGreen",-3.39778391604341
"1922","socialDesScale","beliefTradeoff",-4.52019005775219
"1923","al5","childBenefitsRepatriate",-0.902141218205543
"1924","leaveImpactSelf","turkey",-1.82719933735279
"1925","euMore","socialIdentityGlobalRemain",-2.28596653292516
"1926","asylumMore","socialIdentityGlobalRemain",-13.0660141431399
"1927","selfOccStatus","al1",-5.17541907689156
"1928","pccTurnout","euKnow3",-5.97846865893553
"1929","asylumMore","al5",-5.66163422127738
"1930","certaintyEUCon","labUnited",-4.89113674528744
"1931","EUIntegrationLab","betterDealEU",-3.87802707740047
"1932","proConLeave","euRefExpectation",-2.70239159616904
"1933","education","languageSkills",-0.269475638338918
"1934","immigContributeTake","disability",-4.25018403192553
"1935","EUIntegrationUKIP","euKnow2",-3.61117629783621
"1936","socialDes_1","profile_religion_denom",-4.82990895856346
"1937","euUndermineIdentity","femaleEquality",-2.78655462260849
"1938","euSources_4","tolUncertain3",-2.12955762327147
"1939","profile_gross_household","housing",-4.76355399032764
"1940","EUIntegrationLab","profile_past_vote_2005",-3.07551291126401
"1941","euSources_5","certaintyUKRemain",-3.10610512482526
"1942","bestPM","remainTone",-2.28591711760419
"1943","workingStatus","certaintyUKRemain",-9.52288274243892
"1944","britainFairShare","effectsEUNHS",-2.81255186572344
"1945","euUndermineIdentity","effectsEUNHS",-2.63972076288883
"1946","efficacyPolCare","profile_gross_household",-5.55868608200763
"1947","profile_past_vote_2005","profile_past_vote_2015",-12.1504023582565
"1948","euCloser","normEU",-2.4307783807435
"1949","echr","effectsEUImmigration",-3.67344543171384
"1950","lr5","ns_sec_analytic",-4.51465426757022
"1951","profile_newspaper_readership_201","campaigninfoRemain",-3.14425633694373
"1952","personality_openness","socialDes_none",-3.64227818903555
"1953","schoolChildrenInHousehold","euKnow6",-2.55379033520603
"1954","immigLD","euKnow6",-4.56393589034269
"1955","conUnited","likeBennett",-7.34252289141477
"1956","personality_openness","profile_religion_denom",-4.35835917601435
"1957","echr","immigrantsWelfareState",-3.12702990867001
"1958","certaintyEUCon","euKnow3",-4.69126524839612
"1959","changeImmig","proConLeave",-4.09601421238222
"1960","parliamentSupport","euRefFinal",-2.96906739024053
"1961","EUIntegrationUKIP","polKnowMay",-0.634789454553356
"1962","ldSupport","euUndermineIdentity",-5.24555126946052
"1963","personality_agreeableness","socialDes_1",-14.7262511993813
"1964","personality_conscientiousness","socialDes_1",-5.52823541890075
"1965","infoSourceTV","euSources_111",-6.25833221087896
"1966","polAttention","euSources_111",-9.40140205960961
"1967","europeanness","countryOfBirth",-7.24616292603059
"1968","al1","countryOfBirth",-8.11927577777351
"1969","marital","discussPolDays",-5.96211781974489
"1970","euSources_2","discussPolDays",-4.55360316177757
"1971","euCloser","euMIISmall",-1.81925826628503
"1972","studentsMore","effectsEUImmigration",-3.19919699696766
"1973","marital","al4",-5.42244116259644
"1974","parliamentSupport","likeLab",-3.23128460931002
"1975","ukCoopEuro","euRedTape",-3.58910081669637
"1976","Age","profile_past_vote_2015",-2.31977337941316
"1977","prefTradeoff","profile_past_vote_2015",-5.81521986312327
"1978","conUnited","econGenRetro",-0.527222250811064
"1979","ldSupport","ukCoopTrade",-3.25859276109759
"1980","tuSupport","likeFarage",-7.64522684273288
"1981","efficacyPolCare","efficacyUnderstand",-3.44222844932574
"1982","profile_gross_household","efficacyUnderstand",-5.50445285872047
"1983","infoSourcePaper","euSources_1",-5.30737145296462
"1984","conSupport","euSources_1",-3.554051658155
"1985","certaintyUKLeave","likeGove",-5.60553511593207
"1986","ukCoopCAP","effectsEUTrade",-1.61797026910699
"1987","euSources_1","prefTradeoff",-2.13321325544712
"1988","certaintyUKRemain","euLeaveScotIndep",-6.69124510931397
"1989","immigLD","immigUKIP",-11.3061879152374
"1990","likeGrn","tolUncertain1",-4.69256620858687
"1991","euSources_99","euSources_4",-5.98631144996671
"1992","profile_gross_personal","ukCoopCAP",-3.30945426165545
"1993","tolUncertain1","lr5",-3.71312927741383
"1994","econPersonalRetro","friendsEU",-6.88798629053144
"1995","likeCameron","conUnited",-4.66520102225877
"1996","al3","schoolChildrenInHousehold",-4.55097317381785
"1997","immigLD","certaintyEUGreen",-4.95479316245655
"1998","lr4","housing",-4.36141498404504
"1999","immigUKIP","headHouseholdPast",-5.64633285450054
"2000","prevJob","friendsEU",-8.03844585542447
"2001","gender","likeLD",-7.12032088017804
"2002","immigGreen","asylumMore",-2.22098656329035
"2003","al3","tolUncertain2",-6.17495670958306
"2004","likeFarron","gor",-12.1945091059242
"2005","labUnited","infoSourcePeople",-0.407642435300659
"2006","parliamentSupport","britainFairShare",-0.766893294971851
"2007","al5","britainFairShare",-3.69787948027624
"2008","euMore","franceFairShare",-2.57616284170035
"2009","euCloser","euLeaveScotIndep",-2.51935944307843
"2010","pccTurnout","normEU",-6.44479230191428
"2011","efficacyPolCare","beliefTradeoff",-12.1218695140833
"2012","likeCon","beliefTradeoff",-15.7007845538046
"2013","likeLab","beliefTradeoff",-5.68223106647929
"2014","bestPM","prefTradeoff",-2.39972834062064
"2015","likeFarron","likeOsborne",-2.77896147024148
"2016","conUnited","likeOsborne",-2.90645978444445
"2017","likeAlanJohnson","localTurnoutRetro",-4.503200706813
"2018","beliefTradeoff","normEU",-3.6601548839335
"2019","lr3","ukCoopMovement",-7.25160012183915
"2020","al2","blackEquality",-20.1903921760932
"2021","bestPM","conSupport",-4.21932652507166
"2022","lr3","likeCameron",-4.20747650612248
"2023","effectsEUEcon","riskTaking",-1.16176962607733
"2024","subjClass","gor",-2.65510169235313
"2025","gor","pccTurnout",-3.39591542463313
"2026","efficacyUnderstand","disability",-5.64372831350829
"2027","profile_past_vote_2005","profile_newspaper_readership_201",-3.81810599356322
"2028","likeGrn","al_scale",-3.24982541367717
"2029","ldSupport","asylumMore",-10.8681432326848
"2030","conSupport","asylumMore",-4.78450917192276
"2031","profile_religion","disability",-4.85296889782603
"2032","effectsEUWorkers","satDemEng",-1.64393604104544
"2033","euSources_5","friendsEU",-0.979790225548641
"2034","beliefTradeoff","al1",-5.93940526018923
"2035","personality_agreeableness","profile_education_age",-6.44597139366124
"2036","tolUncertain3","econPersonalRetro",-4.02485998260818
"2037","ukCoopEuro","studentsMore",-2.95800247488114
"2038","likeLab","franceFairShare",-9.55140996190312
"2039","asylumMore","likeFarage",-2.62680742090561
"2040","lr_scale","bestPM",-4.05925457863941
"2041","certaintyEUGreen","effectsEUEcon",-2.00759575364009
"2042","immigUKIP","campaigninfoLeave",-2.81757731557263
"2043","effectsEUUnemployment","campaigninfoLeave",-1.33243706220492
"2044","prefTradeoff","campaigninfoLeave",-4.72355913175488
"2045","Age","euRefExpectation",-16.8412839168159
"2046","euKnow5","euRefExpectation",-2.93226832485743
"2047","likeBoris","betterDealEU",-6.10536858047635
"2048","bestPM","euMemberJoin",-6.1679347392419
"2049","efficacyUnderstand","euMemberJoin",-2.70708496386942
"2050","immigrantsWelfareState","locus2",-4.22108697659769
"2051","leaveImpactSelf","tolUncertain1",-2.27079892559595
"2052","socialDes_4","personality_extraversion",-3.69433376461711
"2053","likeBennett","effectsEUUnemployment",-0.0388864567630662
"2054","likeAlanJohnson","euKnow2",-2.10658813559166
"2055","immigUKIP","euKnow2",-7.14926245381685
"2056","discussPolDays","certaintyUKLeave",-1.26446045548801
"2057","lr1","EUIntegrationCon",-6.63453164007842
"2058","efficacyPolCare","EUIntegrationCon",-4.26944758535865
"2059","socialDes_3","polKnowClegg",-5.40519075075375
"2060","conUnited","immigEcon",-4.26838318906812
"2061","lr_scale","immigEcon",-5.63660929030448
"2062","ukCoopTrade","socialDes_dk",-4.77124460179698
"2063","euLeaveBigBusiness","benefitsToMigrants",-3.72996572777993
"2064","gender","personality_conscientiousness",-1.6492427345147
"2065","euLeaveBigBusiness","euRefCertainty",-5.57998171534382
"2066","likeUKIP","education",-5.2176967445339
"2067","profile_ethnicity","RPrivSchnew_dk",-2.28524605268376
"2068","certaintyEULab","sickOrElderlyInHousehold",-4.0900236562195
"2069","likeLab","al4",-3.54997582698343
"2070","labSupport","immigUKIP",-6.16091757461982
"2071","effectsEUEcon","privatePrimarySchool",-6.03746778902496
"2072","personality_extraversion","femaleEquality",-6.58195998786596
"2073","personality_neuroticism","femaleEquality",-3.60845272518327
"2074","grnUnited","effectsEUTrade",-1.56316244945538
"2075","likeCorbyn","infoSourceInternet",-5.01808908312887
"2076","gender","infoSourceInternet",-3.77798559433541
"2077","tuSupport","conUnited",-2.82372326213226
"2078","likeLab","socialIdentityGlobalRemain",-2.69105711111843
"2079","euRefTurnout","socialIdentityGlobalRemain",-28.4474913757094
"2080","changeEconomy","econPersonalRetro",-4.38924910006608
"2081","UKsovereignty","effectsEUEcon",-2.68828799468793
"2082","bestPM","polAttention",-4.32435422433446
"2083","certaintyEULD","infoSourceRadio",-0.954055639063881
"2084","immigSelf","euUndermineIdentity",-4.88449269130251
"2085","EUIntegrationCon","englishness",-4.87333380244127
"2086","tolUncertain2","campaigninfoRemain",-2.89578381519277
"2087","euDominance","changeImmig",-3.98044375643804
"2088","efficacyUnderstand","euUKRich",-3.46444857007373
"2089","ukCoopCAP","euKnow4",-1.45169600035933
"2090","immigUKIP","neverPrivateSchool",-1.45172067340491
"2091","gender","ukCoopWorkers",-2.94880415536682
"2092","efficacyEU","normEU",-2.36034597707658
"2093","certaintyEUUKIP","al2",-1.18996624425745
"2094","discussPolDays","econPersonalRetro",-2.13569642673792
"2095","cabinetSupport","franceFairShare",-1.60488359535339
"2096","likeLab","profile_turnout_2015",-2.06296444634125
"2097","euSources_5","euSources_111",-4.67916830567333
"2098","marital","noDependentsInHousehold",-4.67101520818414
"2099","lr4","likeOsborne",-4.40874067920595
"2100","euSources_4","personality_extraversion",-4.48588653030311
"2101","certaintyEUUKIP","EUIntegrationGreen",-4.46204850879258
"2102","euKnow6","polKnowBercow",-1.75779694228186
"2103","al1","blackEquality",-11.698130570614
"2104","immigLab","blackEquality",-3.2228729812141
"2105","efficacyPolCare","euMore",-3.01105658966299
"2106","riskTaking","betterDealEU",-4.92816702898563
"2107","infoSourceInternet","euSources_5",-7.370856548353
"2108","likeGrn","euSources_5",-6.88884943886205
"2109","europeanness","friendsEU",-12.1146630400272
"2110","changeNHS","effectsEUNHS",-3.40120084737282
"2111","lr4","Age",-12.7539302596342
"2112","efficacyPolCare","Age",-7.62583305908629
"2113","noneuMore","socialIdentityGlobalLeave",-4.50456133996704
"2114","euMemberJoin","socialIdentityGlobalLeave",-4.16148132624221
"2115","EUIntegrationLab","effectsEUImmigration",-3.96137164155516
"2116","ukipUnited","effectsEUImmigration",-4.39354110134991
"2117","tolUncertain2","friendsEU",-9.15924735872977
"2118","euSources_5","euSources_3",-104.362142869949
"2119","gender","euSources_3",-3.92985859843429
