"","from","to","strength"
"1622","asylumMore","likeGrn",-51.7367627313797
"1623","redistCon","partyContactOtherParty",-51.170485587736
"1624","al3","euID2",-14.4572101531739
"1625","redistUKIP","natSecurityUKIP",-56.2571786603949
"1626","likeCorbyn","redistCon",-13.7433795143734
"1627","effectsEUWorkers","lr_scale",-94.9908194872114
"1628","euMore","effectsEUUnemployment",-61.226235930837
"1629","effectsEUUnemployment","effectsEUTerror",-779.275415483455
"1630","likeMay","effectsEUUnemployment",-65.1996407564438
"1631","EUIntegrationCon","effectsEUUnemployment",-94.9307336422862
"1632","econPersonalRetro","participation_1",-53.6831543310209
"1633","effectsEUUnemployment","controlImmig",-8.54587598704529
"1634","effectsEUFinance","ukipUnited",-8.49270236633311
"1635","satDemUK","euLeaveScotIndep",-20.9620581771233
"1636","satDemEng","euLeaveScotIndep",-13.5941212081234
"1637","pidRuinDay","euID2",-8.34826495913876
"1638","likeCorbyn","participation_5",-58.3188580808001
"1639","euRefVote","negotiationSpecifics_2",-13.4324157716073
"1640","profile_eurefturnout","negotiationSpecifics_2",-8.13856708318053
"1641","satDemEng","participation_4",-14.4026257391743
"1642","pidRuinDay","euID1",-6.71983944899694
"1643","likeFarron","ptvGrn",-49.9794772382302
"1644","likeSNP","ptvGrn",-47.3157068325163
"1645","effectsEUTrade","ldUnited",-10.4114556661007
"1646","effectsEUTrade","studentsMore",-55.786841491441
"1647","personality_extraversion","participation_4",-10.2648211686937
"1648","gender","participation_4",-14.909250437031
"1649","participation_4","participation_3",-2597.82925451857
"1650","participation_1","participation_3",-37.4304983990205
"1651","likeLucas","participation_4",-18.8849806333783
"1652","euID2","participation_4",-12.8282189754864
"1653","profile_education_age","participation_3",-70.6695230528694
"1654","participation_5","participation_3",-147.329924427928
"1655","voteMethoda","participation_3",-287.060488431473
"1656","participation_2","participation_3",-44.2400475754039
"1657","blackEquality","participation_4",-13.9873670299603
"1658","effectsEUImmigration","participation_4",-11.4143624442549
"1659","euRefTurnoutRetro","participation_4",-10.636605168198
"1660","pidPraiseGood","participation_4",-11.0200538044846
"1661","likeLab","changeView",-27.2111170618591
"1662","likeCorbyn","changeView",-13.4438056380022
"1663","redistLab","participation_4",-22.0304916795321
"1664","effectsEUTrade","grnUnited",-7.66477124872472
"1665","pidRuinDay","al4",-18.493557178117
"1666","pidCommonParty","al4",-12.9904641157627
"1667","al1","policeCuts",-55.2419237410359
"1668","likeFarron","euLeaveScotIndep",-12.4819893392996
"1669","EUIntegrationLD","euLeaveScotIndep",-7.66530508204596
"1670","lr4","prefTradeoff",-55.0731689877284
"1671","competentCorbyn","ldUnited",-8.44839799845795
"1672","personality_agreeableness","euID3",-15.6070105336694
"1673","pidWeThey","euID4",-9.18714606774302
"1674","electionInterest","prefTradeoff",-54.9939156226392
"1675","immigEcon","ptvLD",-44.5980123093177
"1676","al3","infoSourceTV",-5.86062376782502
"1677","natSecurityGrn","infoSourceTV",-13.8255047096827
"1678","euRefDoOver","euID3",-21.6159101577432
"1679","euRefDoOver","euID7",-42.5246177568042
"1680","natSecurityLD","euID1",-8.33257503309869
"1681","effectsEUFinance","lr1",-74.4371298448386
"1682","likeCon","lr1",-69.0049793869621
"1683","pContactEday_10","partyContactLD",-44.4892752340102
"1684","euRefVote","changeView",-10.3476269366693
"1685","UKsovereigntyPost","changeView",-7.66034859137653
"1686","euRefTurnoutRetro","effectsEUImmigration",-54.7527954561301
"1687","natSecurityGrn","euID2",-7.6115691202649
"1688","partyIdStrength","participation_2",-49.5460173152223
"1689","competentFarage","euID3",-7.68234682884213
"1690","immigEcon","personality_neuroticism",-49.4885746502987
"1691","natSecuritySelf","redistLab",-55.1046422082291
"1692","redistUKIP","redistLab",-52.5570479498492
"1693","euLeaveVoice","al4",-10.1151618504009
"1694","effectsEUFinance","al4",-9.84693311424053
"1695","socialCare","al4",-7.28727412111766
"1696","negotiationSpecifics_1","redistSelf",-54.5961028744059
"1697","likeUKIP","competentFarron",-44.2440623469301
"1698","anyUni","infoSourceInternet",-54.5827699029251
"1699","ptvCon","euID1",-12.8962979681164
"1700","integrityMay","euID1",-9.77754419133998
"1701","age","euID2",-13.2668437132234
"1702","partyIdStrength","euID2",-11.0412315147041
"1703","profile_turnout_2015","EUIntegrationGreen",-7.48244695278845
"1704","lr4","changeView",-6.73804043129348
"1705","electionInterest","redistCon",-8.09911713306792
"1706","redistUKIP","infoSourceTV",-7.85791522458749
"1707","pidWeThey","euLeaveScotIndep",-7.89931178374536
"1708","ptvGrn","euLeaveScotIndep",-9.04074671805574
"1709","UKsovereigntyPost","euID7",-7.0004045761525
"1710","natSecurityLD","euID4",-10.85890980166
"1711","gender","euID4",-16.1927097949592
"1712","satDemUK","euID4",-9.70285870945372
"1713","effectsEUFinance","euID4",-11.4130833922973
"1714","euRefTurnoutRetro","EUIntegrationSelf",-54.397440969522
"1715","age","euID6",-13.1349689654671
"1716","profile_education_age","euID6",-8.12729309118004
"1717","al5","al1",-546.383162550308
"1718","likeMay","likeLucas",-88.5345784378442
"1719","competentMay","likeLucas",-62.5428300901985
"1720","redistCon","grnUnited",-9.48604626075394
"1721","handleEUNegotiate","changeView",-7.60258642465487
"1722","age","likeRudd",-42.2847722841543
"1723","al3","likeFarron",-43.791893324189
"1724","competentLucas","infoSourceTV",-6.58856075097719
"1725","likeCon","partyContactLab_5",-43.692867702619
"1726","euID6","infoSourcePeople",-6.59170275424549
"1727","EUIntegrationLD","euID2",-7.11595607730123
"1728","likeGrn","redistLD",-53.8539181612286
"1729","conUnited","infoSourceTV",-17.2028605798187
"1730","labUnited","infoSourceTV",-19.1934436448355
"1731","euLeaveVoice","infoSourceTV",-16.6009339143784
"1732","euRefVote","infoSourceTV",-5.75236283648701
"1733","pidCommonParty","ukipUnited",-6.37250974891504
"1734","euLeaveBigBusiness","blackEquality",-53.6452969279198
"1735","natSecuritySelf","grnUnited",-7.10720188484993
"1736","EUIntegrationLab","grnUnited",-8.19341174204601
"1737","immigCultural","euPriorityBalance",-248.869479777262
"1738","euMore","euPriorityBalance",-106.464873229168
"1739","satDemUK","leftRight",-48.4464970872796
"1740","EUIntegrationGreen","participation_4",-13.1479303158885
"1741","personality_neuroticism","euID3",-6.93143322343531
"1742","effectsEUTerror","negotiationSpecifics_2",-7.36246903677602
"1743","pidRuinDay","partyIdStrength",-100.855692969781
"1744","EUIntegrationUKIP","natSecurityLD",-97.7060040966026
"1745","natSecurityLD","redistCon",-96.0499169335526
"1746","UKsovereigntyPost","redistCon",-37.8055677137745
"1747","likeLucas","natSecurityLD",-90.4834243590885
"1748","likeGrn","natSecurityLD",-57.2971299225319
"1749","effectsEUWorkers","redistCon",-6.44453461545345
"1750","personality_conscientiousness","al4",-7.29439226332033
"1751","gender","EUIntegrationGreen",-5.72129481800948
"1752","euLeaveBigBusiness","ldUnited",-5.96789759436069
"1753","participation_3","changeView",-6.56204357483512
"1754","negotiationSpecifics_1","expectAccess",-53.4150454807459
"1755","polAttention","euID4",-8.03685484726157
"1756","competentCorbyn","al4",-12.1024966460609
"1757","integrityCorbyn","al4",-6.57912167820905
"1758","EUIntegrationCon","al4",-7.14036685351311
"1759","natSecurityLab","EUIntegrationGreen",-6.29518285194354
"1760","policeCuts","euID4",-9.118137971338
"1761","studentsMore","EUIntegrationUKIP",-53.2910535163246
"1762","al_scale","euLeaveScotIndep",-6.72092956898996
"1763","pContactEday_99","changeView",-6.49056837438911
"1764","partyIdStrength","euID3",-7.29711612490064
"1765","likeSturgeon","controlImmig",-9.02810563320236
"1766","personality_extraversion","profile_socialgrade_cie",-44.784914086631
"1767","al2","profile_socialgrade_cie",-43.408881437892
"1768","pidMyParty","infoSourceTV",-6.972030921228
"1769","controlImmig","EUIntegrationGreen",-8.86058427391254
"1770","pidMyParty","euID7",-6.72169082582695
"1771","expectAccess","euID7",-6.72046063999005
"1772","effectsEUUnemployment","euRefDoOver",-60.0864160978053
"1773","euRefDoOver","euID4",-127.125802470538
"1774","electionInterest","euRefDoOver",-87.7083241409237
"1775","competentLucas","EUIntegrationGreen",-21.4477234381775
"1776","integrityCorbyn","EUIntegrationGreen",-10.3681052798638
"1777","econGenRetro","infoSourceTV",-7.28975340911711
"1778","competentFarage","grnUnited",-6.49472296937165
"1779","likeCorbyn","euID3",-9.00622829580971
"1780","redistSelf","EUIntegrationGreen",-6.99871932034148
"1781","likeRudd","EUIntegrationGreen",-15.4648903484631
"1782","likeBoris","EUIntegrationGreen",-9.055108132241
"1783","gender","natSecurityGrn",-53.0644844390772
"1784","ptvGrn","euID3",-6.04243428554764
"1785","likeLucas","participation_1",-48.4980744381473
"1786","lr_scale","al4",-6.85963880941563
"1787","profile_education_age","al4",-6.52681626108097
"1788","econPersonalRetro","lr_scale",-65.2051249283395
"1789","noneuMore","euID6",-7.28908257073635
"1790","ptvUKIP","euID6",-8.70267527068063
"1791","al2","ldUnited",-8.83461477028322
"1792","UKsovereigntyPost","participation_4",-12.7384116261164
"1793","effectsEUEcon","participation_4",-10.1016274073118
"1794","ldUnited","changeView",-6.76286850826727
"1795","gender","ldUnited",-24.3357264778388
"1796","gender","redistCon",-24.0081872805604
"1797","gender","negotiationSpecifics_2",-19.1312728548037
"1798","gender","EUIntegrationLab",-56.6308892884699
"1799","polAttention","gender",-102.837900718492
"1800","likeGrn","redistCon",-8.98009144273237
"1801","profile_gross_personal","grnUnited",-7.92221057427378
"1802","profile_education_age","grnUnited",-7.78367417606205
"1803","pidMyParty","grnUnited",-6.60190592693107
"1804","partyContactOtherParty","partyContactLab_1",-148.271229863887
"1805","partyContactCon","partyContactLab_1",-105.098905579005
"1806","EUIntegrationLab","infoSourceTV",-7.5222300272726
"1807","natSecuritySelf","infoSourceTV",-6.14750355056458
"1808","electionInterest","negotiationSpecifics_2",-7.46923749866619
"1809","likeBoris","changeView",-22.6774871930211
"1810","competentFarage","changeView",-19.5535852740286
"1811","effectsEUImmigration","al_scale",-52.7716003161913
"1812","policeCuts","infoSourcePeople",-7.28158792753675
"1813","euPriorityBalance","expectGoodConductGeneral",-52.7177780700367
"1814","EUIntegrationSelf","effectsEUUnemployment",-57.3887792293244
"1815","effectsEUFinance","effectsEUUnemployment",-55.8969268239089
"1816","gender","euID2",-7.47987707232824
"1817","euPriorityBalance","infoSourcePeople",-6.91374315940629
"1818","infoSourceRadio","infoSourcePeople",-266.199597418949
"1819","likeLucas","infoSourcePeople",-8.34620254491892
"1820","labUnited","infoSourcePeople",-6.07381090393028
"1821","handleEUNegotiate","competentMay",-52.6347816746784
"1822","electionInterest","controlImmig",-14.9114036279498
"1823","polAttention","controlImmig",-6.75396714509407
"1824","euRefDoOver","euID6",-6.03265378362994
"1825","pContactEday_10","participation_1",-47.4230566468441
"1826","profile_education_age","infoSourcePeople",-6.38889661543362
"1827","partyContactNone","partyContactLab_4",-42.2297279768281
"1828","infoSourceRadio","participation_4",-6.01221947948216
"1829","partyContactLab_2","partyContactUKIP",-186.56634755951
"1830","partyContactLab_2","partyContactGrn",-229.204258205664
"1831","partyContactGrn","partyContactLab",-42.2105352300568
"1832","negotiationSpecifics_none","ukipUnited",-7.01128818251163
"1833","EUIntegrationCon","ukipUnited",-9.646047220951
"1834","EUIntegrationLab","ukipUnited",-6.97233012755896
"1835","EUIntegrationSelf","ukipUnited",-6.41046054003527
"1836","ptvCon","redistCon",-5.93439007234701
"1837","expectGoodConductGeneral","euID7",-6.67065076153085
"1838","edlevel","euID3",-5.90929078125191
"1839","regretsIHaveAFew","participation_4",-6.09090003330857
"1840","EUIntegrationLab","participation_4",-5.83443064475068
"1841","age","controlImmig",-7.44017169655854
"1842","pidWeThey","controlImmig",-11.8739023402522
"1843","pidCriticiseParty","controlImmig",-8.45179594094952
"1844","expectGoodConductGeneral","changeView",-5.87065965777219
"1845","natSecurityUKIP","changeView",-6.04672530699827
"1846","likeFarron","negotiationSpecifics_2",-7.06057222497111
"1847","likeSNP","ldUnited",-5.6206572174051
"1848","familiesMore","euID7",-5.64661482308293
"1849","profile_gross_personal","likeRudd",-41.7709529173007
"1850","changeView","euID1",-5.45876270876761
"1851","likeUKIP","euID4",-5.80239084142522
"1852","immigCultural","euID4",-16.9116831771607
"1853","likeCon","negotiationSpecifics_2",-5.49041323667916
"1854","ptvLab","euID2",-10.397430347155
"1855","likeCon","euID2",-6.11940637269436
"1856","likeFarron","infoSourceTV",-5.78155004005384
"1857","likeRudd","euID7",-5.37591006359435
"1858","al_scale","euLeaveBigBusiness",-52.7365680285438
"1859","likeSturgeon","euLeaveBigBusiness",-54.0558963352451
"1860","effectsEUTrade","euLeaveBigBusiness",-52.7667597406326
"1861","redistSelf","lr2",-51.8853025252683
"1862","personality_openness","infoSourceTV",-10.5890155729867
"1863","personality_neuroticism","infoSourceTV",-7.4183137336222
"1864","ptvLab","changeView",-5.52932705836793
"1865","euRefDoOver","changeView",-5.40314561737614
"1866","labUnited","al4",-15.6941258673105
"1867","ldUnited","al4",-11.9033871509382
"1868","likeFarron","al4",-15.1872339586407
"1869","likeLucas","al4",-13.227468688754
"1870","ptvGrn","al4",-8.15068929187692
"1871","pidPraiseGood","euID1",-5.25039957914851
